uid,restaurant name,rating,content
ChdDSUhNMG9nS0VJQ0FnSUNxcjZUeW9RRRAB,Heng Hua Restaurant,2,"The lor mee is alright. Found much seafood and aromatics in the soup. Like dried shrimps, fried shallots and sliced red onion. However the ceiling needs mending. Found a cockroach leg on the table and I blew it away. Fortunately, it did not end up in my bowl of noodles :/"
ChdDSUhNMG9nS0VJQ0FnSUNzMTYyZzJnRRAB,Heng Hua Restaurant,4,"The restaurant is far from town , but food wise is good. So no complain on that . If you had tried Putien’s restaurant food. This is similar but way cheaper. Portion we ordered for two person in small size but three dishes were way enough for us both. Price include two steam rice and added an extra rice $31. Recommended for family and friends . But this place is hot."
ChZDSUhNMG9nS0VJQ0FnSUQyckpUY0dBEAE,Heng Hua Restaurant,1,"Worst service which made us wait for almost 2hours for our packed food. They told us that it will be an hour wait. We abided and waited patiently. However, after an hour we asked the staff to check on our orders, they told us it’s cooking so we waited and waited. We probably have asked three different staff 4-5 times to please check on our orders. They all told us it’s cooking now. All the people who came after us have taken their food and left. We were really upset and told them  off. After that they checked and one staff said that the orders were missing. They told us they will cook now. It was such a frustrating experience, especially it’s Mother’s Day and all our old parents at home waited and hungry. One staff wearing an NUS shirt was rude, back faced and yelled in frustration. The service was so lousy. No one apologise at all.. all back faced us.. only one lady told us “cooking now cooking now”. It was such a disappointing experience. Service could have done better by giving us a better service recovery or at least sound apologetic. No apology at all. Shame on them. So next time people who go there please ask to see your receipt if not you will end up like us. Such a waste of time and food standard has dropped tremendously too."
ChdDSUhNMG9nS0VJQ0FnSUR1a05TeTBnRRAB,Heng Hua Restaurant,5,"Small eatery.
Food is good, rivals restaurant standard, but prices are low like coffeeshop zhi char.
Nice to find such quality food within a HDB estate"
ChZDSUhNMG9nS0VJQ0FnSUNNOGVtckxREAE,Heng Hua Restaurant,4,"Good and cheap everyday goto restaurant. Food is pretty good but not the best heng hua I have tried. No aircon and seatings are very tight.
Prices and pretty cheap, my dinner of 7 only spent less than $95 - we had some 8 dishes."
ChZDSUhNMG9nS0VJQ0FnSURpX01YRkJ3EAE,Heng Hua Restaurant,5,"Location has sufficient car park slots available.
Have many sets to choose from. Overall good quality was good. The price was reasonable too.

The chilli is a must try!
Spice up the food and everything will taste better when the chilli was added to it.

Of course, do not expect too attentive service when they are busy.

Good place to go for your Bee Hoon craving..."
ChZDSUhNMG9nS0VJQ0FnSUNLMzZpX0xREAE,Heng Hua Restaurant,5,"Heng Hwa Fried Bee Hoon was light and clean - though I can feel that some people may think of it as tasteless. But honestly speaking, their chilli is so shiok that even if you are on 'bee hoon too is tasteless' camp, just smother some of their chilli on and you will be converted instantly. Another dish that I would highly recommend is Stir Fried Sliced Yam - the combination of light crispy batter and a drizzle of sweet sauce was too darn addictive. The Sweet and Sour Pork was also solid, can feel the slab of lean meat on each piece (i.e. not 30% meat, 40% fat, 30% batter like some places). Also, they are generous on portion and is very wallet friendly."
ChZDSUhNMG9nS0VJQ0FnSURrdU1fT0N3EAE,Heng Hua Restaurant,5,"Restaurant level food at neighborhood prices. Be prepared to wait, or share tables with other customers. Patronized 4 evenings ago.

The yam was a pleasant surprise. Plain looks, but fried with a little sweet taste. Great with beer. The chilli was the best accompaniment with the other food.

The lor mee is white in color. The taste reminded me of fish soup w milk. The fried mee sua is also packed with flavors.

All in all, a hearty meal."
ChZDSUhNMG9nS0VJQ0FnSURDc19fdkxBEAE,Heng Hua Restaurant,2,Food is so so other than the famous Henghua mee Hoon. Price is at high side. We were asked to share table with others! Don’t think it is right when we r in phase 2 now
ChZDSUhNMG9nS0VJQ0FnSUNlaDh6b2FREAE,Heng Hua Restaurant,5,Great and tasty food at affordable price. Able to make a booking on Sat night dinner and lots of choice for food.
ChZDSUhNMG9nS0VJQ0FnSURrclluWkh3EAE,Heng Hua Restaurant,4,"No frills eatery with no aircon. Had fried mee sua, fried batang fish & garlic vegetable plus 2 drinks $27. Just nice for 2 persons"
ChZDSUhNMG9nS0VJQ0FnSUN5bFpDdFdnEAE,Heng Hua Restaurant,5,Love the heng hua style of food here. Especially the soft fried bee hoon. Food is serve fast.
ChZDSUhNMG9nS0VJQ0FnSUNJNG9pNUlREAE,Heng Hua Restaurant,4,"The is a small restaurant, hence sitting is limited. Be prepare to share table if it gets too crowded. The food is good and price is reasonable. The lor mee, fried sliced fish and oyster omelette are good. I find the fried bee Hoon too dry to my liking although the bee Hoon is fried until so fluffy. We enjoyed our meal."
ChdDSUhNMG9nS0VJQ0FnSUNjdWZ1Q2xRRRAB,Heng Hua Restaurant,5,"Normally Singapore Zin char food flavor is quite good but very heavy，jia kut. However this restaurant is not. The flavor is mild and not strong. It’s perfectly seasoning. Seems no burden to your body. The knuckle is good and no porky. The fried bee hoon is so delicious and have so many textures, crunchy, fresh , nutty and savory. Must come and try. Total bill SGD14.5."
ChdDSUhNMG9nS0VJQ0FnSURLbXBLNXh3RRAB,Heng Hua Restaurant,4,Place offer nice spread of Heng Hua style foods. Not bad considering the price is very reasonable for zi char style. Worth a try and repeat visit
ChZDSUhNMG9nS0VJQ0FnSURjanV1WU1BEAE,Heng Hua Restaurant,5,"Is my 1st time to buy from this restaurant after reading many reviews.  Is really worth to buy from this place cause food are so yummy. Waiting time is not long even there are many people ordered. I really like their fish hor fun, slice fishes are fresh n no fishy smell n hor fun really good 👍👍👍👍👍😋. I will go again! 🤩"
ChdDSUhNMG9nS0VJQ0FnSURLeE15RXF3RRAB,Heng Hua Restaurant,3,"Only had Henghwa Lor Beehoon for lunch. At $4.50 a pop for small serving, you get enough carbo in signature fine strand beehoon. Ingredients fresh but not generous (inflation?) Suitable for those who dont like too starchy a gravy. Unlike other eateries, they dont dunk in fried pieces of yam. So i didnt have a chance to taste it. 😂"
ChdDSUhNMG9nS0VJQ0FnSURRc0tINnJBRRAB,Heng Hua Restaurant,5,"Tried their signature dishes, and found their Heng hua style vermicelli and ""ru mian"" to be delicious. The sweet and sour pork was great as well, but the beancurd skin wig vegetable was average.

Compared with the Putien chain of restaurant, the prices here are way cheaper and of comparable taste - in fact I like their ru mian better."
ChdDSUhNMG9nS0VJQ0FnSUNDOW83TzVnRRAB,Heng Hua Restaurant,4,Order their set meal for 2 and is great value for money. Come before 6.20pm if not their reataurant is usually packed with diner.
ChZDSUhNMG9nS0VJQ0FnSURVa1B1dU5BEAE,Heng Hua Restaurant,3,"Rather disappointing experience that did not live up to the reviews and Google rating. Ordered four dishes:
-  Mongolian pork ribs : too dry
-beancurd with prawns : decent but nothing to rave about
-Heng Hua been Hoon: rather dry as well and not as nice as Pu Tien standard
-oyster omelette: fluffy and spongy but flavour is lacking.

Overall decent meal at affordable price but certainly not anything special."
ChZDSUhNMG9nS0VJQ0FnSUQwLXN6TURBEAE,Heng Hua Restaurant,4,"Food above average but has given four stars as I find the pricing reasonable.

Worth a visit for all Heng Hua food lovers."
ChZDSUhNMG9nS0VJQ0FnSUR1eTdmQk9REAE,Heng Hua Restaurant,5,"Ordered fried fish, bee hoon and lor mee.. nice.
Chrysanthemum tea niice too!!
Downside is just a bit too hot.
Food still good like before. No need to go Putien"
ChdDSUhNMG9nS0VJQ0FnSUN3NzZpbmd3RRAB,Heng Hua Restaurant,3,"Try the Xing Hua Beehoon and Lor mee! Definitely nicer than the other dishes. We ordered both medium size, $8. The lor mee is substantially a lot more and can probably be shared between 3 people while the beehoon can be shared between 2. The other dishes e.g. deep fried crispy prawn fritters $8 has no hint of prawns, just taste like regular Ngoh Hiang, and the stir fried white clams $10 with spicy sauce was very salty. There isn’t any queue when I went there on a weekday dinner."
ChZDSUhNMG9nS0VJQ0FnSURFLXBYVktBEAE,Heng Hua Restaurant,4,"Be prepared to wait for at least an hour to get a seat as it is very popular n the restaurant is quite small.  But it is worth the wait as the dishes r unique n delicious.  We ordered fried sweet yam n steam mee sua which r 😋 There r many more dishes that must try eg herbal prawn in bamboo stick, lychee pork, etc..."
ChdDSUhNMG9nS0VJQ0FnSUR1d2VpWXBRRRAB,Sembawang Traditional Claypot Rice,2,"Food is ok. The black sauce noodles was nothing but salty.. salted egg pork ribs was covered in batter w almost no meat at all. Claypot rice is the only decent thing here, guess that’s why that’s their store name. Give this a miss because in this area there is bound to have better food!"
ChdDSUhNMG9nS0VJQ0FnSUR1b2JUWG93RRAB,Sembawang Traditional Claypot Rice,3,"Not very crowded when we were there on a Sunday afternoon.

Ice milo is $3.60 a cup! I thought that was a bit too expensive for a coffee shop setting.

Food is generally nice. The garlic chicken was not to my liking as they cooked with curry powder. Stir fry la la is very nice. The sauce is good. Claypot rice is generous with the salted fish."
ChdDSUhNMG9nS0VJQ0FnSUQydV82Ym9BRRAB,Sembawang Traditional Claypot Rice,4,"We had a small traditional claypot rice, a small claypot seafood fried beehoon, a small homemade crispy bean curd (10 pcs) and 4 Chinese tea to share among 4 pax. Total bill $38.60.

The food was yummy and everything was served hot and freshly cooked 👍🏻 they gave us 4 bowls without having to ask for it and service was prompt.

Indoor seating was quite cooling and we actually felt like we were in malaysia due to the setting.

Only qualm was that we were all very thirsty abt half an hour after the meal which likely meant that there was quite a bit of msg in it. Otherwise, definitely worth a try and we will definitely go back and try their other dishes!"
ChdDSUhNMG9nS0VJQ0FnSUQyd0tuYi1RRRAB,Sembawang Traditional Claypot Rice,5,"Have been coming here regularly for my claypot rice cravings. Although portion seems to have become smaller, but the quality is still good and the medium sized is good for two"
ChdDSUhNMG9nS0VJQ0FnSUQybmNhcTFnRRAB,Sembawang Traditional Claypot Rice,2,Was here on 22-May-2022 dinner and order 5 dishes. The famous claypot chickens rice was smooth and good. Other 3 dishes was alright. But the worst is the cereal prawn which cereal taste was ok but the prawn seem to either have 2 different species 1 of them look fresh healthy and the rest of the prawn was in dark black along edge of shell all over. Call for advise they said the rest in black is over oil flies and only 1 is just flies right. That’s the explain and place back the same dish on the table. Omg. Is that a good explanation and acceptable for dinner? That’s is totally and chef skill issue and was treated in these manner. Very disappointed indeed
ChZDSUhNMG9nS0VJQ0FnSUNlOEplR0l3EAE,Sembawang Traditional Claypot Rice,1,"Second time here. Service is always slow and bad despite an empty restaurant. 45 min of waiting.

All the staffs just stay group around chatting without following up on your orders.

Food is tasty.

Pls get them to work on service level."
ChZDSUhNMG9nS0VJQ0FnSUNtcWM2YVpBEAE,Sembawang Traditional Claypot Rice,2,"Came here as I have been craving good claypot rice and read a review. Was quite disappointed though as the claypot rice was quite soggy and had no oomph to it. It was actually pretty tasteless. The meal was saved by the San Lao mee hoon and garlic chicken both of which were far better. That's a pity as the name of the shop is Sembawang Claypot Rice.

Ambience-wise, it's a non-AC coffeeshop space. There's no service charge or GST so don't expect service with a smile. Payment by cash only - no cards or Nets"
ChdDSUhNMG9nS0VJQ0FnSURXaWZYV19nRRAB,Sembawang Traditional Claypot Rice,5,Super fragrant claypot rice with a generous portion of meat. The San Lou Bee Hoon was crisp on the outside yet still moist and flavourful in its entirety. My friend is vegetarian so we asked them if they could do a vegetarian version of the Bee Hoon and turns out they were more than willing to accommodate our request. Top 2 must try dishes!
ChZDSUhNMG9nS0VJQ0FnSURhOUwyX1l3EAE,Sembawang Traditional Claypot Rice,3,"We were a party of 3 and ordered 6 items with the intention to sample as much as we can. The pricing was very reasonable and perhaps the food was just about as well. Starting with the least - KL fried hokkien mee was very disappointing (texture of noodle was so limp), also not impressed with the claypot rice which lacked flavor (it needed quite a bit of dark soy sauce to salvage), garlic chicken was OK (its nice having fresh chicken with all the chopped up/ odd bits). But we certainly enjoyed the 三楼米粉, 咸蛋排骨 and the spinach in 3 eggs. Will try new dishes (maybe curry fish head) if we do return."
ChZDSUhNMG9nS0VJQ0FnSUNtdWI2OFZnEAE,Sembawang Traditional Claypot Rice,4,"The ambience is nice n clean , the staff there are very helpful. And the main agenda claypot chicken rice is good too. And also to add their burnt bee hoon was very nice too. Its sure worth the money to give urself a treat here..value for money.."
ChdDSUhNMG9nS0VJQ0FnSURPakxULXhBRRAB,Sembawang Traditional Claypot Rice,5,"The crispy rice bits and chilli are always highlights of the claypot rice. Garlic fried chicken & hakka fried pork are some of my go to dishes whenever I'm here. First time trying the Thai style Yong tau foo and greatly enjoyed the Thai chilli sauce that came with it - refreshing pineapple notes! Bittergourd egg and San lou mifen were also lovely.

Great for small or big groups - you can always call in advance to pre-order."
ChZDSUhNMG9nS0VJQ0FnSUMyOV9YSE1BEAE,Sembawang Traditional Claypot Rice,1,"😕😟🙁 Was there two night ago. Overall experience,  ambient not there , serving so so, pay first before you eat. The dishes that I have order , Only the San Lou Mee Hoon and garlic chicken taste Okay . The Sambal Sotong not fresh and super hard to chew. The rest not worth mentioned. For me the Bao Fa Tradition Food  claypot rice at Bukit Batok is so much tasty then here. 🥴🙄😕"
ChdDSUhNMG9nS0VJQ0FnSUR1dzVuMHlBRRAB,Sembawang Traditional Claypot Rice,4,"The claypot rice is very nice! Small portion just for 1 pax, we ordered the medium portion for 2 pax which is $15.80. San Lou beehoon三楼米粉 is nice too, while the crispy tofu自制脆皮豆腐 is tasteless, it taste like the fried frozen seafood tofu.

Given a restaurant without aircon, the price is on high side, total bill $52 for 2 adults and 2 kids."
ChdDSUhNMG9nS0VJQ0FnSURHeklDa3V3RRAB,Sembawang Traditional Claypot Rice,1,"Why no claypot rice? I asked after 20 minutes of waiting, twice in between 10 minutes interval, total 40 minutes, after finishing my 2 dishes ( as picture), the claypot rice haven't serve to us. After 40 minutes wait, one uncle ordered same time as us, he already finished his rice and left, while we still waiting our claypot rice, after asking twice on the order.

Bad service. Super bad service. There was no queue at all with many of seats available. I was here and orderded at 5.07pm. My claypot rice served to us at 5.50pm. And best part of the bad service? The rice was NOT fully cooked when FINALLY served to us."
ChdDSUhNMG9nS0VJQ0FnSUM2M3ZhUjZRRRAB,Sembawang Traditional Claypot Rice,4,"A no frills tze char stall with decent food quality, seated quickly on a sunday afternoon.. especially loved the san lou bee hoon which looked deceptively nondescript but was super tasty. Also really loved the garlic chicken although the signature claypot chicken rice was a little mushy and lackluster. Hakka Crispy pork was a passable dish albeit a bit too fatty for my liking."
ChZDSUhNMG9nS0VJQ0FnSUNtb1BHa1hREAE,Sembawang Traditional Claypot Rice,4,"Dine in always the best choice if u wanna eat claypot. But due to the limited seat we choose to tapao.

They provide online delivery but have to meet a min $30 (will charge delivery fees)
Free delivery within 3km from the store.

Recommend their claypot & sanlou beehoon. This two eat with their chilly will be perfect."
ChZDSUhNMG9nS0VJQ0FnSUNtNWQydlBBEAE,Sembawang Traditional Claypot Rice,5,"Besides serving up one of the best claypot rice in Singapore, this location also has a large spread of other dishes that are of great quality! Calling in to make an EARLY BOOKING for your claypot is highly recommended to secure yourself a seat and reduce waiting time for food. Though I dare say that it is still worth the queue if you have to do so!

The chili sauces here are crazy spicy but go extremely well with the food.

Finding a lot for your vehicle will be the biggest challenge here. Good thing there is an underground carpark just opposite the restaurant.

Location is not so wheelchair friendly and will require some lifting. They might/should be able to assign tables closer to the entrance if a prior reservation call is made."
ChZDSUhNMG9nS0VJQ0FnSUNHMlA2ZEpnEAE,Sembawang Traditional Claypot Rice,3,"Have no issue in communicating with the staffs in Chinese. The food are Averagely good. The clay pot chicken have many tiny bones , not sure if it’s due to frozen chicken or overcook. The garlic chicken is garlic-ky.. can see many garlics in there haha. Meanwhile, have to wait awhile for food to be ready, not sure why but still within acceptable range."
ChdDSUhNMG9nS0VJQ0FnSUQyamZiVm5nRRAB,Sembawang Traditional Claypot Rice,4,"This place is worth a visit if you like claypot rice with rice crisps and salted fish. Paired with chilli padi or the chilli sauce provided, it was heavenly. Totally enjoyed the claypot rice. But the other dishes we ordered were nothing to rave about. They were good but not great."
ChZDSUhNMG9nS0VJQ0FnSUN1M0phR1dBEAE,Sembawang Traditional Claypot Rice,5,"The Claypot Chicken rice is as good as per expected. Mee Hoon is the best amongst. However, the KL black noodles is too salty."
ChdDSUhNMG9nS0VJQ0FnSUNHeWZ5THhRRRAB,Sembawang Traditional Claypot Rice,3,"Only the San Lou Bee Hoon is nice (4.5 out of 5.). The garlic fried chicken is decent (3.8 out of 5). The Da Lou Mee is terrible (2.0 out of 5), but generous amount of pork lard was given. Will come back for the San Lou Bee Hoon and maybe try out their Claypot Rice next time."
ChdDSUhNMG9nS0VJQ0FnSUM2ZzZ1Um9nRRAB,Sembawang Traditional Claypot Rice,3,"This restaurant is famously known for their claypot rice, but imo, the beehoon taste better.

Thai style yong tou foo is overly oily due to their ingredients are deepfried. Salted egg bitterground is very tasty and doesnt taste like bitterground at all."
ChZDSUhNMG9nS0VJQ0FnSUNHZ1lhMFR3EAE,Sembawang Traditional Claypot Rice,4,"Great wokhey in the beehoon, and the crunchy rice so good. 🤩. Would give 5 star except one of our bowls dirty and needed to be replaced. 5 star food."
ChdDSUhNMG9nS0VJQ0FnSUNtbFBTUzlRRRAB,Sembawang Traditional Claypot Rice,2,"Heard some blogger recommended this claypot rice.
Personally nothing special about the food. Order a medium size claypot rice. Ingredients quite generous but taste too plain. Nothing special or distinctive that make me wow at all. Not salty not sweet. Not fragrance. Rice too soft and broken once we mixed it.
Ordered a side dish Hakka Crispy pork. Indeed crispy and tender meat but tasteless… not salty nor sweet. Can’t taste any special at all with the “red” crispy flour coating.
Consider “heathy” Low salt Low sugar?”"
ChZDSUhNMG9nS0VJQ0FnSURPM2RIT0t3EAE,Sembawang Traditional Claypot Rice,4,Go for the claypot rice and seafood bee hoon as they are the signature dishes. You will have to roll the dice if you wanna try other dishes.
ChZDSUhNMG9nS0VJQ0FnSURxdW9HdUhREAE,Sembawang Traditional Claypot Rice,5,"We came at 11.10, and food was served around 11.40. Its worth the wait. I ordered sotong cereal..oh my the cereal was soft and crispy. Hint of chilli not overpowering. The claypot rice portion is generous for two person. Two dishes and one sour plum drink came about $29. I will visit again!!"
ChdDSUhNMG9nS0VJQ0FnSUMyb091ejhnRRAB,Sembawang Traditional Claypot Rice,5,"Located opp Sembawang S.C.
Shophouse unit and no aircon. Fans sufficient to keep the area cool.
Claypot rice was piping hot and flavourful.
Homemade cripsy beancurd really cripsy on skin and very tasty!
Chilli and dark sauce given on the side in bottles.
Recommended! 👍"
ChZDSUhNMG9nS0VJQ0FnSURXMGVtc2RnEAE,Sembawang Traditional Claypot Rice,4,"Usually will have queue at night (both weekday and weekend). Food is nice, although sometimes the waiting time for food served can be around 15-25mins."
ChdDSUhNMG9nS0VJQ0FnSURZdW8yQ2xRRRAB,Sembawang Traditional Claypot Rice,5,"This place features a clay pot chicken rice dish which cooks over traditional fire. As each dish is cook to order, the waiting time ranges about 20-30 minutes. The rice will leave a layer of crispy burn rice at the bottom of the clay pot, this gives a special fragrance loved by asian family. The chicken is tender and fresh, adds a protein to the food. There is also some mixture of Chinese sausage and salted fish. Add on some dark soy sauce to boost the dish to a next level."
ChZDSUhNMG9nS0VJQ0FnSURLMVp5Yk5nEAE,Sembawang Traditional Claypot Rice,4,"Skipping the queue with early dinner. Reach here at about 4.30pm and order the claypot rice, San Lou Fried Bee Hoon and salted egg butter gourd. The taste is good overall but not the claypot rice, perhaps more salted fish needs to be added to make it more flavourful."
ChZDSUhNMG9nS0VJQ0FnSUNxeXZUekh3EAE,Sembawang Traditional Claypot Rice,3,"Traditional Claypot Rice, Sambal Sotong, Qing Long Cai 清龙菜. While they do have a traditional style claypot rice, I didn't feel like this place is worth making a trip down for when I have better options at Holland Drive.  The sambal sotong was not what I expected and was a meh."
