uid,restaurant name,rating,content
ChdDSUhNMG9nS0VJQ0FnSUQwdnUtd293RRAB,Sinar 456 Malay Seafood,4,Food was nice and good. Nice serving portion. Good spread. They have sets. Staff was friendly.
ChZDSUhNMG9nS0VJQ0FnSURXc0xXZ2FnEAE,Sinar 456 Malay Seafood,1,"Order fried bee hoon without taugeh but still put taugeh & order sambal fried rice & nasi goreng kampung didn't mention never put vege but came very with vege.
Nasi goreng kampung taste like normal fried rice."
ChZDSUhNMG9nS0VJQ0FnSURjXzlETGRBEAE,Sinar 456 Malay Seafood,5,"Trying for the first time, should say that I was really impress by the taste and quality of food. Will definetly go back in future."
ChdDSUhNMG9nS0VJQ0FnSUNPeUxxLThBRRAB,Sinar 456 Malay Seafood,5,Quick and friendly service. Food quality is great...
ChZDSUhNMG9nS0VJQ0FnSUNHay03YU5REAE,Sinar 456 Malay Seafood,1,"Ordered salted egg crab on Nov 8 at past 10pm thru Foodpanda @ $50+ for a piece. The crab was depressing, I hardly ate any crab meat.  meat was mushy and solid, not firm and springy.  Meat was sticking to the shell, the main shell itself had nothing.  When your eatery/restaurant has ""seafood"" on it, pls live up to it!  The food that came is just $5 worth or less for the salted egg gravy which was so so.  I was scammed!"
ChZDSUhNMG9nS0VJQ0FnSUNtOXNyQ0dREAE,Sinar 456 Malay Seafood,4,Did not order any food from them but I've ordered in the past and food is not too bad either. Their service quite fast. Not bad.
ChdDSUhNMG9nS0VJQ0FnSURXOTR2Q2hBRRAB,Sinar 456 Malay Seafood,5,"Wide variety of Muslim halal food choices here, all reasonably priced."
ChZDSUhNMG9nS0VJQ0FnSURtdzRtclRBEAE,Sinar 456 Malay Seafood,1,Bad experience ordering from foodpanda with this restaurant. Suppose to arrive at 1115 but waited until 12 am with no update from restaurants itself or foodpanda Last and never gonna order from them again
ChZDSUhNMG9nS0VJQ0FnSUM2cjRPdlp3EAE,Sinar 456 Malay Seafood,5,"Fast service and taste of food served is consistently good. Special mention for Thai honey chicken wings, kuayteow goreng, salted egg dishes and the chyesim soup with salted egg.
Friendly staff, esp Sally and Xi Ren"
ChZDSUhNMG9nS0VJQ0FnSURHNHUydVpREAE,Sinar 456 Malay Seafood,5,"Their crab very fresh! The chinese aunty taking order very friendly too!

So far, all the food we ordered all fantastic!

Highly recommended."
ChZDSUhNMG9nS0VJQ0FnSUNhM0tTMElBEAE,Sinar 456 Malay Seafood,4,"The food was delicious especially from the cfud stall , seating arrangement sufficient , clean and well ventilated dining space
Only the drinks prices were overpriced compared to other eating outlets"
ChZDSUhNMG9nS0VJQ0FnSUR5dTVIT2VBEAE,Sinar 456 Malay Seafood,3,"Food is good but the price?
Hefty and expensive.For someone who is making business here,getting twice of the price that they are able to get compared to when they are making business in their own country is fair enough but when prices ranging from $5+ onwards just for a meal,it is quite pricey I would say."
ChdDSUhNMG9nS0VJQ0FnSUNHclotVXJnRRAB,Sinar 456 Malay Seafood,4,I find the portion is big if you eat there compare to packet..price reasonable.
ChZDSUhNMG9nS0VJQ0FnSURHZ2VHOFd3EAE,Sinar 456 Malay Seafood,4,Had been coming here for quite a few times. Service here here is good . food taste great and the staff is friendly.
ChdDSUhNMG9nS0VJQ0FnSUQ2dUxIbHhnRRAB,Sinar 456 Malay Seafood,5,Their hor fun was awesome. Both me & wifey love it very much. Service was extremely fast & well packed.
ChZDSUhNMG9nS0VJQ0FnSUR5dC1HU1RREAE,Sinar 456 Malay Seafood,1,Nobody eat cockles without sambal kicap. Instruction not followed. Order date: 21/03/2021. Time: 14:12. Receipt no. v8qe-8dl9. Amount: $48.19. Thumbs down for this...👎
ChdDSUhNMG9nS0VJQ0FnSUNvbzhuX3NBRRAB,Sinar 456 Malay Seafood,2,"Bought $13 sweet and sour chicken through foodpanda, and the amount given worth less than $5. If i knew i rather buy the rice set that they give more chicken."
ChZDSUhNMG9nS0VJQ0FnSURHLXBudE1REAE,Sinar 456 Malay Seafood,4,"Portion is big, food is nice.

Value for money"
ChZDSUhNMG9nS0VJQ0FnSURHdWRPQlJBEAE,Sinar 456 Malay Seafood,5,"Good food, clean place. Table service available"
ChdDSUhNMG9nS0VJQ0FnSUNBbDVqaHlBRRAB,Sinar 456 Malay Seafood,5,"I LOVE THEIR CHILLI CRAB!!!

Delicious food!!!! Keep wanting more and more.

Recommended place to eat with your family.. Price is acceptable for delicious food."
ChdDSUhNMG9nS0VJQ0FnSURxNHBlenBRRRAB,Sinar 456 Malay Seafood,3,Be careful and double check of what you order either having there or take away. Good luck
ChdDSUhNMG9nS0VJQ0FnSURHMzdxMmlnRRAB,Sinar 456 Malay Seafood,3,Okok price increases but taste wise is ok.
ChdDSUhNMG9nS0VJQ0FnSUNlaHVDOW9BRRAB,Sinar 456 Malay Seafood,5,Very testy food
ChdDSUhNMG9nS0VJQ0FnSUNPLUwzYThBRRAB,Sinar 456 Malay Seafood,5,Good affordable price
ChdDSUhNMG9nS0VJQ0FnSUQ2X2FycDl3RRAB,Sinar 456 Malay Seafood,5,My always favourite eating places with family
ChZDSUhNMG9nS0VJQ0FnSUNHdXBfc0FREAE,Sinar 456 Malay Seafood,5,Tom yam fried rice super👍n other's menu too
ChZDSUhNMG9nS0VJQ0FnSUM2M29hakR3EAE,Sinar 456 Malay Seafood,5,"Hor  fun  my choice, never miss"
ChdDSUhNMG9nS0VJQ0FnSUNPeWF2R3hRRRAB,Sinar 456 Malay Seafood,5,Very nice 👌
ChdDSUhNMG9nS0VJQ0FnSUQ2dC1EemxRRRAB,Sinar 456 Malay Seafood,4,This restaurant is located in a halal coffeeshop
ChdDSUhNMG9nS0VJQ0FnSUNDN0lPR2hnRRAB,Sinar 456 Malay Seafood,5,Good price for big portions.
ChdDSUhNMG9nS0VJQ0FnSUQ2LWN2VW53RRAB,Sinar 456 Malay Seafood,4,A varieties of halal food available.
ChdDSUhNMG9nS0VJQ0FnSUNtbW9uNnFBRRAB,Sinar 456 Malay Seafood,4,Wide variety of food here
ChZDSUhNMG9nS0VJQ0FnSURtNTVEd0JnEAE,Sinar 456 Malay Seafood,4,Malay cuisines with taste food
ChdDSUhNMG9nS0VJQ0FnSUQ2bmJfOW53RRAB,Sinar 456 Malay Seafood,5,Seafood always the best..
ChdDSUhNMG9nS0VJQ0FnSUNjMi0yNG93RRAB,Sinar 456 Malay Seafood,1,Some staffs are very rude at this branch
ChZDSUhNMG9nS0VJQ0FnSUNjMzlLNmFnEAE,Sinar 456 Malay Seafood,4,Love the food here.
ChZDSUhNMG9nS0VJQ0FnSURJaTdfY2R3EAE,Sinar 456 Malay Seafood,5,Good food
ChdDSUhNMG9nS0VJQ0FnSUR5d3FHdW13RRAB,Sinar 456 Malay Seafood,5,Best of west
ChdDSUhNMG9nS0VJQ0FnSURvMjdteV9RRRAB,Sinar 456 Malay Seafood,4,Not bad....
ChZDSUhNMG9nS0VJQ0FnSUNncWMydkpnEAE,Sinar 456 Malay Seafood,4,Worthy
ChdDSUhNMG9nS0VJQ0FnSURXODVtSm1RRRAB,Sinar 456 Malay Seafood,4,Expensive drinks
ChZDSUhNMG9nS0VJQ0FnSUQydktiZWZ3EAE,Sinar 456 Malay Seafood,3,Nice food...
ChZDSUhNMG9nS0VJQ0FnSURlekl2WlhnEAE,Sinar 456 Malay Seafood,3,Not much customers on weekdays MD and some of the stalls are closed.
ChZDSUhNMG9nS0VJQ0FnSURHcXI2M1ZnEAE,Sinar 456 Malay Seafood,5,"(Translated by Google) Eat more

(Original)
Makan lagi"
ChdDSUhNMG9nS0VJQ0FnSURPME9xMHF3RRAB,Malaysia Boleh @ Jurong Point,4,"Good selection of stalls from dessert, soup, rice and noodle dishes, rojak, popiah, etc.

Plenty of tables and quite clean.

Tried the popiah and it's alright, the green bean/sago soup and ice kachang are pretty good."
ChZDSUhNMG9nS0VJQ0FnSURXLU1PYU93EAE,Malaysia Boleh @ Jurong Point,2,"This is not a review of all the stalls in general, but one specific dessert stall here.   For $1.80, the portion is not only small, the bowl used is so shallow - totally not worth the price.  All water & not much barley nor bean curd skin.  If not for the ‘ok’ taste, I would give it a one star.  Not worth another visit / patronage."
ChdDSUhNMG9nS0VJQ0FnSUMybDZfS29RRRAB,Malaysia Boleh @ Jurong Point,5,"A very healthy choice of Yong Tau Fong here.  Soup is not overly salty but sufficiently savory to the taste bug. 👍🏻👍🏻

My second visit with 3 pax. We tried out the char pot rice, KL Hokkien mee and last the oyster omelette. The best I liked is the oyster    omelette. Each bite of it comes with a flavorful taste. The stall selling both the oyster omelette and pork noodle. So do expect some waiting time."
ChZDSUhNMG9nS0VJQ0FnSUNlbk9mQUFnEAE,Malaysia Boleh @ Jurong Point,3,Nice but abit salty and oily. Price abit expensive too. Only 5 pcs with noodle costs $7 per bowl.
ChZDSUhNMG9nS0VJQ0FnSURHektuNllBEAE,Malaysia Boleh @ Jurong Point,4,"The Penang-style charkoayteow is recommended here. Altho fried five plates each time, the koayteow has sufficient 'heat', 2 prawns and egg for a tasty treat. Only missing the cockles and Chinese sausage for an authentic Penang rendition. However, the place lacks sufficient seats so may have to stand around while a diner finishes."
ChdDSUhNMG9nS0VJQ0FnSUMyOU9yM2tRRRAB,Malaysia Boleh @ Jurong Point,1,"Asked for extra pork lard for my wanton noodle, the stall assistant proceed to give me a 10min lecture of how expensive pork lard is and I have to pay extra $0.50, which is a very small amount as $0.50 cannot even buy bread nowadays.

Attached photo of a Ba Chor Mee I bought elsewhere with extra pork lard, no extra charges required.

Seems like Malaysia boleh not boleh already"
ChdDSUhNMG9nS0VJQ0FnSURXanU3ZnFBRRAB,Malaysia Boleh @ Jurong Point,4,Penang Fried kuay teow is the dry type with no heavy dark sauce. A little bit of spicy taste though seller says no Chilli. No cockles too. Replaced with prawns.
ChZDSUhNMG9nS0VJQ0FnSUNXX09lMGNBEAE,Malaysia Boleh @ Jurong Point,1,"The most terrible char kuey tiaw I have ever eaten. Tasteless, dry, soggy, worst than any neighbourhood hawker centre. Totally different from the first day of opening of Malaysia boleh. Please close down if you cant maintain it well, somemore charge for sgd6.80 for this. Please DON'T say it's Penang char kuey tiaw, it's an insult to Penang people."
ChZDSUhNMG9nS0VJQ0FnSUQwNklfQVZ3EAE,Malaysia Boleh @ Jurong Point,4,"The chendol here increaeed to $2.50 but still is much better than most others.
Like the carrot cake with bean sprouts and a bit of lard crisp, may need to wait for 10mins if they are doing fried prawn noodles...
The taste of the mee rebus is competent, there is not much ingredients. Ok for $3.50...
Tried the ipoh yong tau foo - not bad curry was thick and flavourful but a but pricy for ytf...
Teenager remarked that the ice kang at $2.50 was more worthwhile than chendol... heehee"
ChZDSUhNMG9nS0VJQ0FnSURHM3RmUFpnEAE,Malaysia Boleh @ Jurong Point,1,"Mixed review for this one. 🤔
.
Taste wise, i think #AhPoonTraditionalBakZhang serves delicious #BakZhang (aka #RiceDumpling). The taste is great and savoury, and the ingredients are well cooked. I tried the one with #SaltedEggYolk and its yummy.
.
Unfortunately towards the end, i found a big piece of partially melted plastic in my rice dumpling. 🤢 I mean, this kind of things happens, especially when it is handmade. Hence i discreetly bring it to the aunty and inform her of the foreign object in my food.
.
To my disappointment, neither did i get a replacement/refund (not expecting it btw), nor did i receive any apology. The seller is quick to justify why this kind of things happen. 🤷🏻‍♂️🤦🏻‍♂️
.
#StanzFoodHunts #JurongPoint @jurongpoint #MalaysiaBoleh @malaysiaboleh_sg @malaysiabolehsg #ChineseCuisine #HawkerCuisine #肉粽"
ChZDSUhNMG9nS0VJQ0FnSURxaC1yWkZnEAE,Malaysia Boleh @ Jurong Point,3,"The best place to get Malaysian food in Singapore. Although it is not super tasty but the taste is there. If you are having homesick and miss Malaysian food, this is the place where temporarily fix your craving. I tried char kuey teow and rojak. Both were not bad. Have to queue for ckt but not long. The other day I had mee siam too ($3.50). Ckt costs at $4.50 for small and Rojak is $3.50 for small. Be prepared to hunt for seats because always crowded as usual and just be patient to look around and wait for the seats. Usually people will leave once they finished their meals."
ChZDSUhNMG9nS0VJQ0FnSUN5X3Y3cVNREAE,Malaysia Boleh @ Jurong Point,4,"Lots of delicious food.

Fried carrot cake is ok.
Lontong is great.
Chilli Ban Mian deproved.

Penang Char Kway Teow($4.50)😋
Kway Teow were cooked using pork lard oil to cook as I had some crunchy pork lard bits while eating. Big portion of eggs and bean sprout used. With few sauce & seasoning, the aromatic tastisfying Kway Teow with a mild spicy kick served with 2 big fresh deshell tender prawn is ready to be eaten."
ChdDSUhNMG9nS0VJQ0FnSUNncE9tQWhRRRAB,Malaysia Boleh @ Jurong Point,5,"A place packed with Malaysia hawker flair. Fried guo tiao is always the hot favorite with a long queue. I like the Penang prawn noodles, curry chicken noodles, bak kut teh, pig trotters claypot, claypot rice, duck rice, pig organs guo tiao and the nasi lemak stall’s chicken wing. There’s also an interesting dried version of ban mian that’s spicy.

The light snack or dessert, such as chendol, popiah and steamed bun is tasty too.

The place is also kept very clean with the highly efficient aunties who are clearing the tables.

IG: sgfood13"
ChZDSUhNMG9nS0VJQ0FnSUQyME1mWmZREAE,Malaysia Boleh @ Jurong Point,4,"good food as cheap as hawker centre, tried most of the food stalls here and all are pretty good and worth the try! the longan drink at the entrance really quenches the thirst and one of my fav here would be the chaykeowtiao and hokkienmee!"
ChZDSUhNMG9nS0VJQ0FnSUN1MjRDYllnEAE,Malaysia Boleh @ Jurong Point,1,"Wow, incredibly rude cashier guy at wanton mee stall. Quite uncough and not sure what's got into him to display such attitude to customers. Food wise, definitely not worth the time and money. Noodle is dry and way undercooked, very tough and has powdery feel to it. The char siew is dry and tasteless. The guy cooking it wore glove in 1 hand, and he picks up ingredients using the ungloved hand, which is kinda disgusting."
ChdDSUhNMG9nS0VJQ0FnSURxaHZUbnlnRRAB,Malaysia Boleh @ Jurong Point,4,All the stalls are now open though some delicacies like the popiah was nowhere to be found during this pandemic.. this eating spot in Jurong Point have food stalls featuring the famous dishes from the popular locations in Malaysia like Penang and Ipoh.
ChdDSUhNMG9nS0VJQ0FnSUN1MTVPbnZBRRAB,Malaysia Boleh @ Jurong Point,4,"Nice penang prawn noodle, teh o peng in retro metal mug & traditional apam snacks"
ChZDSUhNMG9nS0VJQ0FnSUR1Nk5YOVVBEAE,Malaysia Boleh @ Jurong Point,4,"If you’re craving for some really good nasi lemak, come down to this place. Well worth the $4.50"
ChZDSUhNMG9nS0VJQ0FnSUNHdWJqbld3EAE,Malaysia Boleh @ Jurong Point,4,Nice food of Malaysia although not all stall is open but most of them still selling. Food is better than Malaysia chiak.
ChZDSUhNMG9nS0VJQ0FnSURPNGEyVkZBEAE,Malaysia Boleh @ Jurong Point,1,This review is only meant for the KL Hokkien Mee and Waton Noodle. Super lousy attitude and bad service from the 2 Uncle. Avoid if you can. Really will spoil your appetite....
ChdDSUhNMG9nS0VJQ0FnSUNleFpDXzB3RRAB,Malaysia Boleh @ Jurong Point,4,"Wide range of Malaysian food from popular tourist spots. Food taste okay and slightly resemble Malaysia's. For those craving for Malaysian food, can try it here. Try to avoid peak hours such as lunch or dinner hours because it's similar to foodcourt and your have to ""chop"" your own seats. 😂"
ChZDSUhNMG9nS0VJQ0FnSUQyOThIS2RREAE,Malaysia Boleh @ Jurong Point,1,"Tried the fry oyster from the stall behind the drink bar, there are total two stalls. Not nice , the worst i ever tried! no fragrance of oyster just like fried  starchy eggs......"
ChZDSUhNMG9nS0VJQ0FnSUN5a0xIM1V3EAE,Malaysia Boleh @ Jurong Point,4,"Super crowded on the weekend and difficult to find a seat but the kway chap is super worth it.

There were a lot more stalls I would love to try again, especially the chicken clay pot rice, the congee and some of the more traditional offerings.

Kway Chap and Braised Duck stall are both gone now."
ChZDSUhNMG9nS0VJQ0FnSUNRbmJYNGR3EAE,Malaysia Boleh @ Jurong Point,5,Malaysia Hawker delights! Authentic Ipoh taste and Penang style delights! Love the hor fon prawn and chicken noodles. Love the unique Ipoh aroma white coffees. Love that relaxing spacious lounges well decorated for nostalgic Malaysia Kampong atmosphere and warm services. Freshly prepared healthy ingridients with tender loving caring skillful cooking and professional authentic skills. Get the taste when cannot go to Malaysia. Friendly cosy comfy ambience for romantic intimates groups students tourists & families.
ChZDSUhNMG9nS0VJQ0FnSURPX2JuTWZBEAE,Malaysia Boleh @ Jurong Point,4,There is a bakuteh stall near the chendol stall.  soo garlicky good.   The chendol is perfect dessert match
ChdDSUhNMG9nS0VJQ0FnSURxX3RiYmhnRRAB,Malaysia Boleh @ Jurong Point,4,A authentic taste of Malaysian Food. Gotta be best Malaysia Boleh outlet in term of taste and variety. Not easy to find seat but its all worthwhile
ChdDSUhNMG9nS0VJQ0FnSUNLX183ZF9nRRAB,Malaysia Boleh @ Jurong Point,5,"My go-to place whenever I need a quick fix of Malaysia taste. The taste of the Char Kway Teow is consistent but they do not allow any customisation 😅

I would recommend the Nasi Lemak, Mee Hoon Kueh, Claypot Bak Kut Teh & Claypot Rice!

The Cendol is the best that I have tasted so far. Very fragrant gula melaka taste 😋"
ChdDSUhNMG9nS0VJQ0FnSUN1MzhQQWtBRRAB,Malaysia Boleh @ Jurong Point,3,"CKT looks nice but was pretty bland, generous with the beansprouts thou."
ChZDSUhNMG9nS0VJQ0FnSURLOXBmWk5nEAE,Malaysia Boleh @ Jurong Point,5,"The best Malaysia Boleh In Singapore is in Jurong Point.  Upon entering, you can see how the rice dumplings is been wrapped as the rice dumplings festival is approaching.

The bak ku teh cum Claypot rice stand to have the longest queue.

Penang Chendol is 2 dollars and have standard here.
Nice place to find Malaysia food.

A regular recommended  老鼠粉said very similar to Malaysia taste."
ChdDSUhNMG9nS0VJQ0FnSURPanBieTR3RRAB,Malaysia Boleh @ Jurong Point,1,"Mee Hoon Kuey Stall
The super super bad experience in my life. The staff can't speak properly in both languages, mandarin and English. Just anyhow shouting, the diners all don't know the food is for who. Super super bad queues management. Not in system. The diners can anyhow take other person order. PLEASE TAKE NOTE train ur staff properly. Don't spoil Malaysia standard."
ChdDSUhNMG9nS0VJQ0FnSURPeTdLdS1BRRAB,Malaysia Boleh @ Jurong Point,1,"KL Wanton Mee: FAIL! Worst & Rudest Service of all stalls in Jurong Point Malaysia Boleh. Food isn’t really that fantastic, either. Nowhere compared to the original one in KL Malaysia.

Worst Service: Obnoxious stall holder (the thinner, bespectacled one) is EXTREMELY RUDE, damn bad attitude, laments LOUDLY (instead of apologising for not having enough small change) & even turns away customers & refusing to serve them whenever they pay using $50 note.

Hello who do you think you are to decide how customers should pay you??!!

Classic example of a damn proud, arrogant and UNEDUCATED Hawker. Food is also NOT THAT fantastic. A very bad name to the Malaysian hawkers I know of!"
ChZDSUhNMG9nS0VJQ0FnSUMybTZuMFpBEAE,Malaysia Boleh @ Jurong Point,5,"It is a place for malaysian to ease their heart when they miss home. I always here for its hokien prawn noodle or hokien mee for penang lang😄 No joke this hokien mee bested some stalls in penang. It used to serve with bak kut but maybe today im abit late, bak kut just gone..."
ChZDSUhNMG9nS0VJQ0FnSUR1bzlpOEVnEAE,Malaysia Boleh @ Jurong Point,1,ordered a foodpanda self-pick up order. when i arrived i ask the staff at the pickup area if the food is ready. he rudely told me just go and wait and dont ask? waited a good 20-30mins past the stipulated pickup time. when i asked him again he shouted at me to go ask the stall itself why is the food not ready?! attitude problem
ChZDSUhNMG9nS0VJQ0FnSUNPNVpfVEhnEAE,Malaysia Boleh @ Jurong Point,1,"This is the review of the shop that sells coffee. I ordered coffee. The person who took my order repeated the order to the cashier so as to let her know how much to charge me for it. However, instead of  giving me coffee, the person who took my order gave me tea. I went back to the stall holder to inform her she gave me the wrong order. Instead of apologising for her mistake, she insisted I ordered tea. She even interrogated me like a criminal if I tasted the tea. Unbelievably rude. I will not patronise this store ever again."
ChZDSUhNMG9nS0VJQ0FnSURPc2RHcERnEAE,Malaysia Boleh @ Jurong Point,5,"Usually come here only to eat the Mee Rebus and Longtong. But recently I found my favourite, Clay Pot chicken rice, been ordering the $8.50 (Big) to share with my wife. More ingredients then the $5.50 (Small) ones. Worth it?

The Char Kway Teow,  not even the 2nd best off all that I've try. Told the hawker more chilli, he don't even care. Just scoop from the wok he just fried and give it to me. 👎
Will try others stalls the next time and comment, 😄 hope I remember and not go straight to my favourite."
ChdDSUhNMG9nS0VJQ0FnSUMwX2JPWnVBRRAB,Malaysia Boleh @ Jurong Point,3,"Was quite authentic on its opening. Over the years felt like the taste has been altered to suit local palate. The must eat would be the standalone chendol stall near the middle island (with fake trees), best chendol in Singapore."
ChdDSUhNMG9nS0VJQ0FnSUNldjViMS1BRRAB,Malaysia Boleh @ Jurong Point,4,First time try the coffee at the new drink stall 怡保白咖啡. I came ard 3 pm. The ice coffee is come with coffee jelly but coffee jelly is out of stock and there's no choice of coffee without coffee jelly. It will be better if there's the choice of ice coffee without coffee jelly.
ChdDSUhNMG9nS0VJQ0FnSURPdi1TT3BnRRAB,Malaysia Boleh @ Jurong Point,1,Ordered Lor Bak for dinner via foodpanda. Not sure whether the insides of the ngor hiang (beancurd meat roll) is supposed to be wet or not. Found it slightly disconcerting but finished it because it doesn't taste spoilt or weird. Big mistake. Had tummyache for the entire night then started having diarrhear and nausea since morning. Safe to say that I won't be ordering anything from there that isn't freshly cooked to order from now on.
ChdDSUhNMG9nS0VJQ0FnSUNVa0lpR3pBRRAB,Malaysia Boleh @ Jurong Point,5,"Great place for yummy, value for money food. 拉车面(rickshaw noodle) was really yummy at $2. Pork noodle has good portion of pork and liver, wanton noodle was delicious. Also love the bak ku teh here (herbal version), and the chilli ban mian. Would definitely be back to try other dishes."
ChZDSUhNMG9nS0VJQ0FnSUNVcU1Xc09BEAE,Malaysia Boleh @ Jurong Point,5,"Now bigger and better and with a wider range of authentic food from Malaysia. Price is also very reasonable for a food court and I must say it’s about the same price as eating at a coffee shop. Very popular so expect to wait a bit to secure a table for yourself and your dining partners. The bigger the group, the longer the wait. I always go for the char kway teow and steamed chicken. On weekdays, there a 50cents coffee or tea promotion. Best paired with the huge Amy Yip bun stuffed with chicken"
ChdDSUhNMG9nS0VJQ0FnSUNlclB5Zm1BRRAB,Malaysia Boleh @ Jurong Point,1,"Ordered for Char Kway Teow no chilli for takeaway. Store assistant handed me one prepacked on the counter.

I double checked for no chilli, but store assistant now say no such thing as no chilli. I just asked him not to add in chilli when cooking, he insist cannot don't add."
ChZDSUhNMG9nS0VJQ0FnSUR1bXFMU1dREAE,Malaysia Boleh @ Jurong Point,5,"Ice kacang..
Small bowl but filling and nice..
Very nice taste..
Fun to sit there n eat..
Like an out of Singapore experience"
ChdDSUhNMG9nS0VJQ0FnSURnbXB2UXdBRRAB,Malaysia Boleh @ Jurong Point,4,"Really delicious and cheap Malaysian food right here in Singapore. The KL hokkien Mee, Char Kway Teow and claypot are must-trys. If you are into rojak, give it a go as well. The ambience and decor makes you feel like you are in Malaysia. But expect long queues and you may have to stand around for a while before getting a seat."
ChZDSUhNMG9nS0VJQ0FnSUNVcUttYmN3EAE,Malaysia Boleh @ Jurong Point,5,"This is like the most awesome food court ever, full of delicious, freshly cooked Malaysian delicacies. Large and airy, finding a seat is usually not a problem after a short wait especially after the recent expansion. My favourites here include the Penang Char Kuay Teow, their steamed chicken (buy half chicken to share for better value, at $12), and the Gohtong Jaya Zi char stall. The rest of the other stalls are good too but these few are the standouts!"
ChZDSUhNMG9nS0VJQ0FnSUNLaE4zbkJREAE,Malaysia Boleh @ Jurong Point,4,"The dry chilli ban mian is good. Flavourful sauce with thick, chewy noodles."
ChdDSUhNMG9nS0VJQ0FnSUNpLWN1UXd3RRAB,Malaysia Boleh @ Jurong Point,5,"Great Malaysian hawker food options. Duck is yummy with kuay teow soup, ramen, char kuay teow, chendol, popiah"
ChdDSUhNMG9nS0VJQ0FnSUR1c2JlZTBRRRAB,Malaysia Boleh @ Jurong Point,5,Nice food at an affordable price.
ChdDSUhNMG9nS0VJQ0FnSURZem91OGdRRRAB,Malaysia Boleh @ Jurong Point,5,"Tons of foods to choose from. Tried most of the food here and my favourites include char kway teow, prawn noodles and kway chap!

Nicer than some authentic malaysian food that i've had in different parts of malaysia."
ChZDSUhNMG9nS0VJQ0FnSURtN3ZXd1FREAE,Malaysia Boleh @ Jurong Point,5,"Can't travel to Malaysia? This will do for now. For me, I had hard time deciding what to eat. Everything looked so good. Finally settled for penang kway teow. Had nice wokhei taste."
ChZDSUhNMG9nS0VJQ0FnSUNzME9Ta0xREAE,Malaysia Boleh @ Jurong Point,2,"I'm regular here since they open but the food standard really drop, see how oily this 2 plates oyster egg, the one that selling soup noodles always never wear gloves. Their fingers always dip in the soup when they pass you the food. But all others stall remain quality and hygiene of foods."
