uid,restaurant name,rating,content
ChdDSUhNMG9nS0VJQ0FnSUQyeXVyQjFBRRAB,Lao Beijing Square 2,4,I truly enjoyed the lunch here with family members whom we have not dine together for 2 years! Ordered the set for 10 paxs and portions were huge but satisfying.  The collagen barramundi dish is amazingly delicious.  We were very satisfied. Only drinks could be a little on the high side.
ChdDSUhNMG9nS0VJQ0FnSUNtbW8yVGtnRRAB,Lao Beijing Square 2,4,"Visited in September 2021 for a family dinner. Service was prompt despite the Saturday crowd, and our orders were served quickly. Food was also as my family likes it, spicy and hot. Would recommend for family dinners or casual gatherings.

(Many of the signature dishes are from Plaza Singapura's Lokkee,  which ceased operations a while ago)"
ChZDSUhNMG9nS0VJQ0FnSURPa3JXVFl3EAE,Lao Beijing Square 2,5,My go to place for quality and comfort food. Standard remain consistent over the years. Love the fried rice as is full of wok hei. Special shout out to Candi for being such a bubbly and attentive server. Thanks for the wonderful dining experience and see you soon at Square 2!
ChdDSUhNMG9nS0VJQ0FnSUN1aTZyYWlBRRAB,Lao Beijing Square 2,5,Great dining experience. Every dish was well executed and flavourful. Highly recommended to go with friends or family. Would definitely revisit.
ChdDSUhNMG9nS0VJQ0FnSURtOE9qUWxnRRAB,Lao Beijing Square 2,4,"Restaurant has been around for years but revamped menu recently serving dishes fr  Lokkee. It’s lokkee pricing too . The fire cracker chicken is $30. New dishes has up pricing to be on the steep side . It’s chicken bits fried in salt , dried Chili , ginger, spring onions , Sichuan peppers.  The yellow yolk look alike is actually mango sauce .

Special call out to the barramundi fillet atop bed of vege and toufu in a collagen soup base .
Fish fillet was thick, fresh , $88 can feed 4 to 6 pax .

Xiao long Bao was till good , the dumplings in Chili oil was nice too ."
ChdDSUhNMG9nS0VJQ0FnSUNPZ3ZHUzJRRRAB,Lao Beijing Square 2,5,"Great ambience and food, had the duck which is definitely their specialty, the lamb leg which did not taste like mutton at all  but if you're into that mutton taste maybe this isnt for you. Loved their eight treasures tea as well. The pork ribs were a little too sweet for my taste but if you like sweet bbt this is the dish for you. Also ordered the assorted vegetables and xiaolongbao and pan fried dumplings, which did not disappoint."
ChdDSUhNMG9nS0VJQ0FnSURtbk96ejRBRRAB,Lao Beijing Square 2,4,"My grandchildren got excited with the DIY popiah and the peking duck, hands on meal.

The restaurant also did a salt and pepper fry with the duck carcass so nothing was wasted. However, the peking duck crepes were dry, especially the top layer, perhaps due to poor packing for delivery. The popiah skin was ok and did not dry out like the crepes for the duck.

The dumplings were meaty and juicy. I also like the four season beans with minced meat. The fried noodle texture was a tad tough for my liking although the taste (seasoning) was spot on.

Overall, it was a very memorable delivered meal which we enjoyed."
ChdDSUhNMG9nS0VJQ0FnSUN1aV9MYTJBRRAB,Lao Beijing Square 2,5,"Delicious food and excellent service! Will certainly come again!

The dishes such as Peking duck, mermaid fish, xiao long bao, rou kan salad and desserts are a must try! Very delicately prepared, intricate and mouth watering!

Service was excellent as well! Staff were attentive and approachable and Emily was great!

Thumbs up!"
ChZDSUhNMG9nS0VJQ0FnSUQydnAyTklREAE,Lao Beijing Square 2,5,The service is good and food is quality. Great for family. The restaurant is really thoughtful to allocate us with a room for the big group ❤️
ChdDSUhNMG9nS0VJQ0FnSUR1a2J1bnJRRRAB,Lao Beijing Square 2,5,Relocatee. Friendly service. Delicious food. Price a bit steep but mostly worth it. Great for eating with family or sharing.
ChZDSUhNMG9nS0VJQ0FnSUR1N3U3ZUt3EAE,Lao Beijing Square 2,5,"Ambience: 5 Stars
Food: 5 Stars
Service: 5 Stars (Carol Cheng + Loong Yoke)

always wanted to try LAO BEIJING when they are in velocity, this is our first time trying and needless to say, it was an amazing experience and get our craving for peking duck fulfilled! 😊 what i like about is that i can order half peking duck instead of other tunglok places that i can only order 1 full peking duck. - which allow me and my wife to enjoy not only peking duck but also other dishes 😊 now awaiting for our dessert Tempura Durian to be serve 💕"
ChZDSUhNMG9nS0VJQ0FnSUQycnB5YWFBEAE,Lao Beijing Square 2,5,"Lovely place for traditional family gathering. Service was great, food was even better. My mom and my uncle love all the dishes we've ordered!"
ChdDSUhNMG9nS0VJQ0FnSUN1dm9tT3dBRRAB,Lao Beijing Square 2,5,"Lao Beijing moved from Velocity to Square 2. All the favourites in the menu still around.  The new place have more spacious seats. Service still good. Recommended items - Mermaid, bacon bal kwa with Sakad, salad Prawn with melon and walnut, egg white fried rice with convoy, fried French beans, black garlic xiao long bao and for dessert - Red bean pancake with ice cream."
ChdDSUhNMG9nS0VJQ0FnSUN1XzVPODBnRRAB,Lao Beijing Square 2,5,This is my 1st time visiting this restaurant the food was nice and great the service staff was very helpful and friendly I really like the beef hor fun and many other dishes really must give it a try will bring more friends here
ChdDSUhNMG9nS0VJQ0FnSURHc2ZLTzVnRRAB,Lao Beijing Square 2,4,The wagyu beef truffle Hor fun … is a must have . The meal was tasty . Also had the braised red Garoupa fish soup with pickled cabbage and chilli . Fish was fresh and soup was good and a tad spicy . Bakes bacon salad Delicious but pricy . Overall I would come back again . Staff was very friendly and ambience was welcoming .
ChZDSUhNMG9nS0VJQ0FnSURHMVBUeEl3EAE,Lao Beijing Square 2,3,"food tasted very average, definitely had better. super pricey and the portions were really small as well. the only good dishes were the xiao long bao and the la zhi ji but the rest were average
service was decent but didn’t feel like the meal was very worth it"
ChZDSUhNMG9nS0VJQ0FnSUQyek55dlVnEAE,Lao Beijing Square 2,5,Came for afternoon dimsum buffet. Self serve certain items while order ala carte for the rest. Time limit of 90 minutes per table
ChdDSUhNMG9nS0VJQ0FnSUNPM0pYdW1RRRAB,Lao Beijing Square 2,5,Good tastes for original Beijing flavour cuisine. Spent S$200+ for 4 people. Xiao Long bao and guoti are also good.
ChZDSUhNMG9nS0VJQ0FnSUR1OFlXX2FnEAE,Lao Beijing Square 2,5,The food is nice. The staffs are very responsive and helpful. Wonderful experience dining here
ChdDSUhNMG9nS0VJQ0FnSUM2X2Jtc2d3RRAB,Lao Beijing Square 2,5,"Great when you need to catch a Chinese meal at Velocity, in Novena area. The beef noodle soup with tendon and brisket was flavorful. Brisket was tender (think it's slow-cooked?) and I usually don't like brisket but finished all of it. The noodle would be even better if the soup came steaming hot, an essential trait for Chinese style noodles."
ChZDSUhNMG9nS0VJQ0FnSUR1dTZUNklnEAE,Lao Beijing Square 2,5,"Excellent service with amazing food. Compliment to Aunty chun Hong, my daughter made the place messy and she was very nice to offer tissue and water for her."
ChZDSUhNMG9nS0VJQ0FnSUN1aTVMSlN3EAE,Lao Beijing Square 2,5,Delicious food with superb service! Definately coming back again!
ChZDSUhNMG9nS0VJQ0FnSURPb28tZFZBEAE,Lao Beijing Square 2,5,Had the chow mien which was flavourful and tasty. Service staff was also prompt in taking orders and provided updates on the restaurant's relocation.
ChZDSUhNMG9nS0VJQ0FnSUR1M2JhWFFBEAE,Lao Beijing Square 2,5,"We came here to celebrate dad birthday. The food quality is excellent. The staffs are very polite and extremely helpful. They are always smiling, checking in on quality of food, changing plates. The restaurant has a nice and unique atmosphere. Definitely will come again."
ChdDSUhNMG9nS0VJQ0FnSUNtdHJTT21nRRAB,Lao Beijing Square 2,4,The mermaid dish nice. Service crew can be abit over friendly by keep coming to your table to ask if you want to order when you are still waiting for friend to arrive.
ChdDSUhNMG9nS0VJQ0FnSUNtck1lMXh3RRAB,Lao Beijing Square 2,4,"go to spot for Peking duck! They also do the duck in other flavours such as the 椒盐鸭 which is a family favourite. Service could be more attentive, hard to get their attention"
ChdDSUhNMG9nS0VJQ0FnSUM2OEpfN2lBRRAB,Lao Beijing Square 2,4,"Recently changed menu, realised they combined the some dishes from original menu with Lokkee which was recently closed down. Liked the wagyu beef horfun. Guo tie is ordinary. The scallion wrap with fish filling is good surprise. Free mango sago dessert from friendly captain, but unfortunately too sweet to my taste."
ChZDSUhNMG9nS0VJQ0FnSUNXanZPTkZREAE,Lao Beijing Square 2,3,Had the Hi Tea buffet. Menu variety for buffet was little. In general a nice spread but not as satisfying as it could be (no xiao long baos). Would recommend their ala carte menu instead.
ChZDSUhNMG9nS0VJQ0FnSURHNWVTcmR3EAE,Lao Beijing Square 2,5,The foods here delicious n good. The staffs polite n helpful. Peking duck is superb. Highly recommended.
ChdDSUhNMG9nS0VJQ0FnSUR1dlpxRHpBRRAB,Lao Beijing Square 2,5,"Went Lao Beijing to celebrate my father’s birthday and was pleasantly surprised by the food quality. Despite the pricing is not that of a high-end Chinese restaurant, the food is definitely top notch. The Peking duck is flavourful and crispy, and the other dishes were also delicious too. Not forgetting the manager- Emily who has prompt and good service. She is efficient, polite and helpful. I will not hesitate to return for meals."
ChdDSUhNMG9nS0VJQ0FnSUNlNGU3ZG9BRRAB,Lao Beijing Square 2,5,Great service and the staff were very very good and accommodating to our request. Highly recommanded especially chun rong she was very very good.
ChZDSUhNMG9nS0VJQ0FnSUR5NTdHckp3EAE,Lao Beijing Square 2,4,Good place for noodles and simple Chinese dishes. Beef noodles is pretty good with noodles having a good texture. Xiao Long Bao and some of the other snacks taste good. The recent afternoon tea ala carte buffet is pretty good too with a nice range of dim sum. Price for the buffet is reasonable.
ChdDSUhNMG9nS0VJQ0FnSURPX3JTQmdnRRAB,Lao Beijing Square 2,4,"Always a pleasure to dine here, dishes are delicious and service impeccable."
ChdDSUhNMG9nS0VJQ0FnSUNBOGIteF93RRAB,Lao Beijing Square 2,5,It is always a good place to eat alone or with your friends and families. Dim Sum here is tasty and juicy~ A very good choice for Cantonese food lovers~
ChZDSUhNMG9nS0VJQ0FnSUR1cnFHa2JBEAE,Lao Beijing Square 2,5,"We love the food here! Taste is awesome, presentation is unique, and we really enjoyed our meal every time we are here. we highly recommend the mermaid (fish dish in collagen soup), flaming pineapple, truffle hor fun, and the hanging bacon salad! Great place for family meal and presentable for bringing guests."
ChdDSUhNMG9nS0VJQ0FnSURPeW9xVW1RRRAB,Lao Beijing Square 2,4,"This is our first visit in almost 2 years. What surprise us pleasantly was how their service has become more personable.  All the waitresses and managers always have a smile on their face when they approached our table and speak to our children. I have not had such a feeling for a long time and for a while gave up being served.  At the end of the day, there is restaurants with great food and limited service and there is restaurant with decent food with great service. I will certainly choose the latter."
ChZDSUhNMG9nS0VJQ0FnSUNlbDlLblBnEAE,Lao Beijing Square 2,5,The mermaid collagen soup is rich in taste and  excellent. Must try .
ChdDSUhNMG9nS0VJQ0FnSUQycHVlbGdBRRAB,Lao Beijing Square 2,5,Very tasty dishes and good presentation with visual effects . Please keep up the good work 🙏👍👏🏻
ChdDSUhNMG9nS0VJQ0FnSUQybDh5Sl9nRRAB,Lao Beijing Square 2,5,We celebrated our 39th wedding anniversary in this restaurant and thoroughly enjoyed the delicious food especially the Beijing duck.
ChdDSUhNMG9nS0VJQ0FnSUR1LU52SHJ3RRAB,Lao Beijing Square 2,5,Nice setting and Candi took really good care of us. She is attentive to our needs and ensures all our dishes come timely. The popiah and the rest of the dishes we ordered were delicious. Will definitely dine in again!
ChdDSUhNMG9nS0VJQ0FnSUNLOTQ2STRnRRAB,Lao Beijing Square 2,5,"Warm and friendly service. The online reservation (via Chope platform) is not working so reserved table by calling them. As usual, the food was amazing. Yummy, yummy, yummy. Expect about $25 to $40 per person price range."
ChdDSUhNMG9nS0VJQ0FnSUQyc3NpRHl3RRAB,Lao Beijing Square 2,5,"We have lunch yesterday at this restaurant. We are happy with the variety of dishes available. The food portion is generous and the food tasted delicious. The service staff are friendly and served with a smile.

The services and the food quality exceeded our expectations and we will definitely return for lunch and dinner."
ChdDSUhNMG9nS0VJQ0FnSUNlbTZiVm53RRAB,Lao Beijing Square 2,3,"The bean paste noodle was miserly in portion though price had gone up. Not only was noodles dry and clumpy, the bean sauce was small in portion , hence making the noodles ""dry""."
ChZDSUhNMG9nS0VJQ0FnSUR1M2RhYVlREAE,Lao Beijing Square 2,5,Extremely good service and very satisfied with the food. Very tasty and presented well! Perfect location to host family gathering and celebrations! Speed of serving the food and replenishing the tea is amazing as well. Highly recommended!
ChdDSUhNMG9nS0VJQ0FnSUR1dzVMWDZnRRAB,Lao Beijing Square 2,5,Had an excellent lunch at the newly revamped Lao Beijing. The service staff were very polite and attentive. The Peking Duck is even better than the version we had at the old place. Highly recommended!
ChZDSUhNMG9nS0VJQ0FnSURPLU96M0d3EAE,Lao Beijing Square 2,5,The ambiance is always good even when there are lots of guests. Food has always been delicious. It’s interesting that the restaurant is bold to revamp its menus every now and then. Thank you for being my family’s favourite restaurant.
ChZDSUhNMG9nS0VJQ0FnSUNtLXFIS1BnEAE,TungLok Teahouse,5,"A simple yet delicious get together dinner with my cousins.
Service staff were polite and helpful. We were shown to our seats promptly upon checking in, and they even helped to change our utensils when we change over for dessert.
The new QR ordering is easy to use and our orders came in promptly.
The automated delivery train is fun and easy to use, thanks to the clear direction indicated.
The highlight is definitely the sweet and sour meat which came in with a grand appearance thanks to the dry ice effects."
ChZDSUhNMG9nS0VJQ0FnSUNPbmZ6N0ZBEAE,TungLok Teahouse,4,"Came here for the dimsum buffet. Being a weekday, it was priced at $36.80 (4 diners, 1 diner eats free). The selection was good. However, the eating time is only 2 hours, so it was a bit rushed. The quality of food was normal, reasonable for the price. Good for large groups when u can't decide what to order but not good because of the time limit. Service was good."
ChdDSUhNMG9nS0VJQ0FnSUNlaVo2TThnRRAB,TungLok Teahouse,3,"Fashioned after a tea house, this restaurant serves dim sum and Chinese dishes. A
Good variety of dim sum available but I think there are better dim sum out there. The best dish were the white bait fish in truffle oil and roast pork noodles. Congee was disappointing as it was bland. Spinach with 3 eggs lacked flavour. Pork ribs had more yam than meat! Egg tarts are bite sized, flaky and warm. We had booth seats which can sit 4-5 people comfortably. The dishes are served using the smart train belt which is quite efficient but not easy for children to handle.
Service was fast and attentive. Overall, a pleasant experience however the food quality not as good as expected."
ChdDSUhNMG9nS0VJQ0FnSUNtanBDSzlRRRAB,TungLok Teahouse,4,Our Tim sum place at novena but there aren’t many varieties for Dim Sum. Fried rice with shrimp was nice. Icy sweet & sour pork was interesting for the 1st time but meat was normal.
ChZDSUhNMG9nS0VJQ0FnSURXamIyalRBEAE,TungLok Teahouse,3,"It’s a decent place. Love the signature Cheong fun, crispy and succulent shrimps. The durian glutinous dessert is okay.
Fully automated using conveyance belt to deliver to you."
ChZDSUhNMG9nS0VJQ0FnSURHaDQtdlNREAE,TungLok Teahouse,4,"The place does a weekend high tea dim sum buffet which is pretty decent and good value. The buffet has a good range of dim sum and other Chinese dishes. Food quality wise, pretty good since this is after all part of Tung Lok. Service is efficient, and ordering is all automated. Prices seem reasonable."
ChZDSUhNMG9nS0VJQ0FnSUNtMVBuT0pnEAE,TungLok Teahouse,1,"Quite a bad experience over there. Food was so-so nothing too impressive about. We went for the dim sum buffet menu and guess what har gao or shrimp dumpling is not in the dim sum buffet menu and have to ordered separately.

That’s not the worst, the steam fish come with a strong mud smell but they use large amount of garlic to cover the smell.

The atmosphere is not great even though they are located in a shopping mall the air con in the restaurant is high and there is no cooling feeling.

Lastly, the service. The service is not great at all, no one attended to the table service and our emptied plates are all piling up at the table and no one is here to clear the plates UNTIL when we are about to left the table.

Horrible experience definitely not going back again. There is so many more dim sum place better then them."
ChdDSUhNMG9nS0VJQ0FnSUM2bV9pS25RRRAB,TungLok Teahouse,4,"The hightea buffet is worth checking in. All
the food items are very tasty and couldn’t find any flaws to it. The dumplings with chilli & oil are exceptionally good! They have frozen ones available to purchase too."
ChZDSUhNMG9nS0VJQ0FnSUNta01IbGV3EAE,TungLok Teahouse,4,Ala carte buffet dinner at reasonable prices. Staff service was good. Dishes delivered via conveyor belt system. Reducing much wait time. Ordering via online menu after scanning a QR code givevn by staff was also quick and simple.
ChdDSUhNMG9nS0VJQ0FnSURXOVpPWmlRRRAB,TungLok Teahouse,5,"The food was fabulous. Also, the staff are honest and helpful. My friend dropped his credit card. They are guided us to conceign to collect the lost card. Thank you Emily and Li Zhen!"
ChZDSUhNMG9nS0VJQ0FnSUN1X2JhdVRREAE,TungLok Teahouse,5,"My 1st time here with my friend recommendation.

Food is pretty decent and quite a number of choices from Dim Sum to A la Carte buffet of Chinese food.

The promotion is 3+1 excluding drinks that is 1 for 1 promotion.  Reasonable prices and we spent less than $40/pax"
ChdDSUhNMG9nS0VJQ0FnSURXb3BYVDF3RRAB,TungLok Teahouse,5,"The high tea buffet is super value for money. You get delicious food with freshly made dim sum. The menu is periodically updated so you get new food items once in a while. Fried food is piping hot and on point, seasonings all well done. As it's a buffet, we also love that the quantities are perfect for tasting, just order a few more if you want! We're repeat customers and we'd continue coming!
Chilli crab sauce Lala, Thai sweet chilli sauce crispy tofu, stir fried beef are must orders."
ChZDSUhNMG9nS0VJQ0FnSURteC1xZVFREAE,TungLok Teahouse,5,"capturing fresh, chewy prawns but somewhat missing the spicy kick of 红油抄手。it's more on the sour and tangy side but I wished it also gave more of that numbing delight. Nevertheless, still plump & juicy"
ChdDSUhNMG9nS0VJQ0FnSUMyakpqUzN3RRAB,TungLok Teahouse,1,"20200816: VERY SNEAKY. Put a side dish say for u and at the end charge u in the bill.
It could have been a gd constant rating for such a top brand restaurant.

Quality of the food is good. Mid tier price range."
ChZDSUhNMG9nS0VJQ0FnSUQ2MVlDUUd3EAE,TungLok Teahouse,5,"This is my first time here and I felt like I have stepped into an authentic Chinese Teahouse in Hong Kong. TungLok Teahouse @tunglokgroup is located at Square 2 which is nicely set against a backdrop of a busy Hong Kong Street. The concept is to re-create the convivial atmosphere where families can gather together while chatting over hearty dim sum delights.
.
TungLok Teahouse is also the first Chinese restaurant to launch the automated tray delivery system. Basically, once your order is ready, the food will arrive via the delivery track that is beside your table. You will pick up the food from the delivery track and you had to press the red button to have the tray return to the kitchen.
.
The menu features an array of exquisite handmade dim sum selections as well as Chinese favourites and Teochew cuisine"
ChdDSUhNMG9nS0VJQ0FnSUR1NTdLcDBnRRAB,TungLok Teahouse,4,"Food is generally good, the Bbq pork a bit expensive. Will come back to try the staff’s highly recommended dinner buffet"
ChZDSUhNMG9nS0VJQ0FnSUM2Z1ltbVh3EAE,TungLok Teahouse,3,"The dimsum buffet was priced ($26/pax) reasonably for the quality of food and convenient location though lacked variety. Some hits and misses, the prawn wrapped in beancurd skin was probably the best item in menu. Siew Mai was average, a tad dry, shrimp dumpling was also tad dry and the dumpling in red oil wasn’t good. Chee chong fun, egg tarts and har gao were missing from menu. Saved by the better dessert and cheerful service staff. Overall experience was good."
ChdDSUhNMG9nS0VJQ0FnSUM2dzctaV9BRRAB,TungLok Teahouse,3,"Had the Dinner Dim Sum Buffet.

It comes with abalone, sharkfin and a few other dishes on top of their free flow dim sum dishes.

However, not all dishes are worth the order.

For instance, prawn paste chicken tasted bland and felt more like a KFC crispy chicken with very very subtle/non-existent praen flavors.

Their charsiew and chicken, which si their BBQ roast, weren't nice at all. It taste more like a microwaved dish that's dried and weirdly flavoured.

Carrot cake was just average.

Sliced fish (with pork?), wasnt very nice as well.

But that's most of their bad.

So what's good?
Sharkfin literally had sharkfin in it, abalone was nicely seasoned and done. Fried beancurd prawn paste was unique, crispy and flavourful.

Their pork chop with chef's sauce is great as well.
Their spicy vinegar wonton is very nice, in contrast with the typical dim sum stores that barely had any filling, TungLok had it filled with prawn filling and very flavourful sauce.

Siew Mai were meaty and nice, worth the order for any dimsum trip.

Poached prawns are very savoury and fresh.

So is it worth another visit? Maybe? Likely not. It's refreshing to see their dimsum being served by the sushi trains u saw in Genki. But other than that, food wasnt very amazing."
ChdDSUhNMG9nS0VJQ0FnSUR1ME9QWF9BRRAB,TungLok Teahouse,5,Excellent service from staff Berlin! Having buffet here with a very reasonable price. Surprisingly all the food was amazing and delicious. Look at the pic!
ChZDSUhNMG9nS0VJQ0FnSUMyNk42VVVBEAE,TungLok Teahouse,5,Was celebrating my birthday.  Very nice food. At the first was very nice. But small accident with crocoach when the delivery tray send to my desk. But reported to the staff and they had quickly kill and remove the crocoach.  Didn't take the picture as I respect the owner business.
ChdDSUhNMG9nS0VJQ0FnSURPdHVlam9nRRAB,TungLok Teahouse,5,"The Famous Irish Rosted Duck Very Juicee , is to die for, have to try it. Have 2 Souce, Plum Souce is 5 Star, and Sweet and Sour Pork Excellen. Best Service by Alan. 😊👍👍👍👍👍✨️"
