uid,restaurant name,rating,content
ChZDSUhNMG9nS0VJQ0FnSURXb1ozQkRBEAE,Cava Singapore,4,"Good food and pet friendly. Will visit again
Not bad for a 3 week old cafe 🙂

Update:
Went back on their 4th week of business with more friends. Waiting time improved."
ChdDSUhNMG9nS0VJQ0FnSUNXbGFxeXhRRRAB,Cava Singapore,5,"A bright, beautiful, and spacious cafe with lots of greenery - reminds me of a laidback Balinese beach club/cafe. It has a open, pet-friendly outdoor seating area too!

Not your usual cafe fare, ordered a few unique items to try. They were all delicious!"
ChZDSUhNMG9nS0VJQ0FnSURPNzhHM0hREAE,Cava Singapore,3,"This cafe is pretty near my place but first time trying. Reservations is recommended especially for weekends. Surprised that the indoor dining area was so big.
Found the price of the food quite expensive. Breakfast for 3 easily exceeded $100. They had a promo with Citibank but we had lots of problems with it as it couldn't accept applepay or if the credit card is stored inside the phone without the full 16 digits.
Order a few dishes to share, the one we enjoyed most is the Chicken and Croffles. Both croffles and chicken were well cooked. The Roffles platter was interesting because of the rosti waffles and also liked the way the mushrooms were cooked.
Service was very slow. Not sure if they forgot the order or what. The staff are all very young and had to call them over a few times to check the status of the dishes. The sides came almost last, the Spicy Chicken wasn't really nice it didn't taste Korean but the sauce more tasted like the Thai sweet Chili sauce. The Sakura Cream Tagliatelie also came late and serving was very small which left us unsatisfied.
Drinks were just pretty average.
Really need to improve on the speed of the food served. Not sure why the cafe wasn't even crowded at all early in the morning."
ChZDSUhNMG9nS0VJQ0FnSUR1N0tDckJ3EAE,Cava Singapore,5,"Lovely ambience and tasty albeit junky food, has a nice al fresco area for pet owners and their fur kids. Deep fried chicken and croffles very yummy. Fries were good too. We'll be back soon."
ChdDSUhNMG9nS0VJQ0FnSUN1b0lxNmlBRRAB,Cava Singapore,4,"Loved the interior design and spacious. Also has an outdoor sheltered seating area. Our group of 3 had the croffles with fried chicken, the crispy chicken burger, the rosti with mushrooms & pork sausages, chicken tenders with korean spicy sauce - all of them were decently good. The letdown came in the form of their tarts where the crust was soft, and it just felt liked it was kept for too many days."
ChZDSUhNMG9nS0VJQ0FnSUNleGFMT2JREAE,Cava Singapore,4,"Visited the place on a weekday afternoon and was delighted that there’s no crowd. Huge space with ample seating area. Had the fried chicken, sakura pasta and the creamed corn (CCB).

The pasta and chicken were great but the corn was just alright. The sour cream was not a good addition to the corn. Drinks were on the expensive side too."
ChdDSUhNMG9nS0VJQ0FnSUMyM0lXVzNRRRAB,Cava Singapore,4,"Didn't expect the food to be good, but it really is! The chef does fried chicken super well. We ordered the spicy Korean fried chicken it was out of this world. The CCB is also super yummy. The CAVA burger is huge but also very tasty. My husband and I were stuffed after these three dishes due to the generous portion of the CAVA burger. For the portion, the price is very reasonable. The downside is the waiting time, it took 40 mins for us to have the first side on the table. We had to approach the service staff to check on our order. The last dish, the burger took 1 hour. Service staff is quite friendly and attentive in terms of refilling water. Easy to get their attention."
ChZDSUhNMG9nS0VJQ0FnSUQyc0tLQ1R3EAE,Cava Singapore,2,"The colors they utilized in their interior design were fantastic. The colors are black, white, and jade green. This is a fantastic mix. I went on a Friday night when it wasn't too packed. ⁣
⁣
To self-order, scan the QR code.⁣
⁣
𝐒𝐚𝐤𝐮𝐫𝐚 𝐂𝐫𝐞𝐚𝐦 𝐓𝐚𝐠𝐥𝐢𝐚𝐭𝐞𝐥𝐥𝐞 𝐒𝐆𝐃 𝟏𝟗.𝟎𝟎 ⁣
There are around 7 clams and 2 prawns. The platings are fantastic. The taste is bland, and the prawns aren't fresh. Tagliatelle from another Italian restaurant tasted better.⁣
⁣
𝐂𝐚𝐯𝐚 𝐁𝐮𝐫𝐠𝐞𝐫 𝐂𝐫𝐢𝐬𝐩𝐲 𝐂𝐡𝐢𝐜𝐤𝐞𝐧 𝐓𝐡𝐢𝐠𝐡 𝐒𝐆𝐃 𝟏𝟕.𝟎𝟎⁣
It's served with fries. This is the night's highlight. It's served hot, with super soft and fluffy buns and properly cooked chicken. The fries are one flaw; they taste bland and are not served hot enough.⁣
⁣
Total bill SGD 𝟑𝟗.𝟔𝟎 (Inc of Service Charge no GST)⁣
⁣
I'll definitely return to try some of their other dishes and review later. Meanwhile 2 stars for overall."
ChdDSUhNMG9nS0VJQ0FnSURPb2FMcGxBRRAB,Cava Singapore,4,"Here for brunch and dinner before. The otah bruschetta with grilled cheese is a must. Dinner menu is so-so, portion can be bigger even though the food is good. Love the place as it allowed furkid to accompany the hoomans under shelter. Nice cafe in a quiet estate."
ChdDSUhNMG9nS0VJQ0FnSUQydnNmR2pnRRAB,Cava Singapore,4,"May 2022: This cafe has really good potential. Love the space - bright and spacious. Food was also good. Order the Cava Burger (chicken thigh) and the wild mushroom pasta. Both delicious. I liked how the cheese was melted on the bun and the mushrooms in the chicken burger. There is an option to choose wagyu meat instead of chicken for $2 additional but I read about how good the fried chicken was and hence was not about to lose this opportunity to taste it! Was happy I didn’t! Anyway, I wonder how the burger which included a slice of pineapple would taste if I had chose wagyu!"
ChZDSUhNMG9nS0VJQ0FnSUN1M1B1SmZnEAE,Cava Singapore,5,"5 stars service, staff very patient and polite. They have special food and drink. Delicious and satisfying. The pet friendly zone is spacious without worrying about rain or hot weather."
ChZDSUhNMG9nS0VJQ0FnSUNPa2FhaVp3EAE,Cava Singapore,4,"It's a spacious cafe with welcoming staff. Ordered the mentaiko fries - which was great for sharing. The salmon was well executed but we didnt really appreciate the rosti. Overall, its a nice find in the area."
ChZDSUhNMG9nS0VJQ0FnSURXaUw3WUxBEAE,Cava Singapore,5,"Love the recommended dishes : Sakura Tagliatelle, Cava Burger. Food is really good, best part I can get to see beautiful fur patrons playing at the outdoor area. Didn't enjoy the lemon meringue tart though."
ChZDSUhNMG9nS0VJQ0FnSUR1a09EVUZ3EAE,Cava Singapore,5,"Great neighbourhood cafe with brunch food. Rather big space lots of seating outside and inside. We ordered the fried chicken and croffles, mentaiko fries and the mushroom risotto.

The fried chicken was really well battered, light and crispy and not oily. The coleslaw was also a really nice touch cause I’m not a fan of putting maple syrup on my savoury food. I would say a must try when you come here.

The mushroom risotto was everything you would want in a risotto dish. Simple and rice was cooked just right (slightly Al dente but cooked through).

Mentaiko fries were decent but nothing special.

You order and pay through a QR code which is always a plus."
ChdDSUhNMG9nS0VJQ0FnSUNldDhUbDZBRRAB,Cava Singapore,4,"We came here after seeing Daniel Food Diary’s review (though we know to take all the bloggers’ reviews with a big pinch of salt).

In a nutshell, the food here is decent. Just skip the desserts and the coffee (which is a collaboration with local Hook coffee but the cafe does not have a barista in house). After lunch, simply hop over to Thus Coffee which is just around the corner.

It’s nice, quiet and spacious spot for catching up over lunch. On a Monday noon, it wasn’t crowded at all. We had a nice far end spot where behind the doors is the backyard with a water well.

We ordered the otah bruschetta (sourdough), seafood aglio olio, fishy business (salmon), roffles platter and wild mushroom risotto. All of us rather enjoyed our respective main course.

Thereafter, we shared the ondeh ondeh cake, yuzu cheesecake and a warm apple crumble and also had cups of coffee.

The Apple crumble looked really funky and unnatural (take a look at the last photo) plus it was too sweet. The ondeh ondeh was nothing to rave about either. Coffee was served without inspiration (no latte art cos as mentioned, no barista) - it was just bland, normal coffee but at a barista price tag of $7."
ChdDSUhNMG9nS0VJQ0FnSUMyNThPX3lnRRAB,Cava Singapore,3,"Do reserve before going especially on a weekend as it can get packed.

First visit - Order didn't go through the online ordering system and we ended up waiting for awhile to realise it didn't go through. But technical fault, can't be helped. Anyway, reordered and our food came in adequate time. The spinach cream pasta was quite nice.

Second visit - Decided to try the otah, and sakura pasta. Interesting menu, both were alright.

In both visits, the drinks were slightly underwhelming. Nice atmosphere and staff though!"
ChZDSUhNMG9nS0VJQ0FnSURXb19iNUFREAE,Cava Singapore,4,"Went there for lunch recently for a family of 5. Overall food is nice and the service is good. However, and that is a HUGE but, the waiting time for the food is ridiculously long at 70 minutes after ordering!!

They did let us know that waiting time for food will be at 30 minutes or more. I think it is good that they let customers know that they need to wait. Hmm... but we waited for 70 minutes... AND even if there is lots of pre-warning or notification that food may take some time to prepare, waiting for 70 minutes for the food is not acceptable. They really need to look into streamlining the process or expanding the kitchen capacity to have faster turn around time.

Apart from that, please do make reservation ahead! With such a long turn around time from ordering food to serving, you don't want to be queueing outside waiting for table + waiting for food later!

The service of this place is good. There are many attentive young servers.

Food wise, it is tasty and unique. Some notable dishes are the Spinach Creatm Tagliatelle ($15), Seafood Aglio Olio ($15),  CCB (Cream Corn Bacon $9). We ordered quite a lot of other stuff too. Can look at the photos. Food wise, it is 5 stars."
ChZDSUhNMG9nS0VJQ0FnSURPNXRDYmVnEAE,Cava Singapore,4,"Beautiful interior and very spacious, quiet on thurs evening. Food was veryyyy average. Melon tea by the pot, teabag type. Speculoos Cafe Latte was good because its totally not sweet at all though the name. Roffles Platter was very homemade... the roffles was not crispy and abit mushy. Sakura Cream Tagliatelle Pasta was below average, too much residue water from the seafood so the whole dish was very watery but the prawns were fresh. Seafood Aglio Olio was average. Fries with truffle & parmesan was good, very generous and huge serving, highly recommend. Visited this cafe to celebrate a friend's birthday so we also ordered a Lemon Meringue Tart which didnt taste fresh, below average.

Will recommend this place only for small bites and drinks. Good for a teatime break."
ChZDSUhNMG9nS0VJQ0FnSURPaU9XbERREAE,Cava Singapore,5,"Great all-day brunch and coffee. I had the open faced wagyu sandwich and my wife tried the Rosti waffle platter which is gluten free. Both are well presented and tasty. It is cavernous inside with lots of space and good ambience. Pets are allowed in their outdoor seating, which is nice!"
ChdDSUhNMG9nS0VJQ0FnSUMya0tpcnVBRRAB,Cava Singapore,5,A really spacious cafe newly opened just months ago. Comfortable and cosy seating.. serving great pasta towards the Asian texture. Love❤️ the small portions available for the small eaters🥰 #msgreedysis #greedybuddiez
ChZDSUhNMG9nS0VJQ0FnSURPcC1lQUhBEAE,Cava Singapore,3,"Was looking for coffee after dinner and stumbled upon this cafe. Big and spacious dinning area. There is also a huge alfresco dinning area where you can bring your pets along. Very comfortable environment. At around 9+pm was still quite crowded on a Friday nite.

Cafe pricing is on the pricier side for this order. Drinks are quite unique. Ordered the iced puffed rice cafe latte and a hot speculoos cafe latte.

Puffed rice went quite well with the latte adding some texture. Giving a cereal feel when it is soaked up with latte. Recommended to try. Speculoos latte is ok but hope that they can be more generous with the speculoos topping.
Cheesecake is average.

Nice place to chill after dinner. Will be back to try their food."
ChZDSUhNMG9nS0VJQ0FnSUNlNnRLekl3EAE,Cava Singapore,4,Came with hubby and kids on Sunday late afternoon . Kids and pets friendly . Quite a busy cafe at that hour so I think quite suitable for noisy kids to dine in . Ambience was great as I faced to a small tropical garden ! Love the plants especially for plant lovers . haha . I think chicken croffle was not bad-recommended . English BF and spam fries soso. Cappucino can be better ( quite bitter ) as I think the other cafe around the corner has better coffee . I was expecting better coffee
ChdDSUhNMG9nS0VJQ0FnSUNlZ2ZiYnlnRRAB,Cava Singapore,4,"Great ambience, nice deco plus 5 stars for presentation! Melted nacho cheese dripped over the entire Wagyu burger served with fries. Lovely idea. Was expected a patty but it was yakiniku Wagyu but I'm not complaining cos it was well done. Impressive. Just didn't like that fries served was only warm, likely fried and put aside for quite a while. Waffle and chicken wasn't that fantastic according to my lunch companion. But still, decent for sure. Wash it all down with a pint for a wonderful dining experience."
ChZDSUhNMG9nS0VJQ0FnSUNPeDc2NkZREAE,Cava Singapore,5,"Celebrated Father’s Day here. Coming here to try the food because it’s recommended by danielfooddiary. The food is fantastic. We tried the otah bread, ice latte, croffle chicken & seafood pasta. Price wise is $20 ish per pax. Ambience is good too."
ChdDSUhNMG9nS0VJQ0FnSUQyNFoyUnlnRRAB,Cava Singapore,4,Pet friendly cafe in a quiet neighborhood. Quality of food is better than expected but selection range not wide- wish they have more desserts choices~
ChZDSUhNMG9nS0VJQ0FnSUNlaUxDWlNREAE,Cava Singapore,5,"Had the mushroom linguine, mentaiko fries and spinach pasta. Enjoyed all of them. Portion size was good, mentaiko was very flavourful and had a torched flavour. Mushroom linguine had a generous amount of mushrooms and they were cooked well without too much of an earthy taste.

Could improve the acoustics in the restaurant though as there were not many people but it was very noisy. Good place to hold events but if it's so echoey it will not be conducive.

Do check out the well. It had a few dead leaves though. And the door to the back garden was locked.

Also there was a super smiley server, she was really cheerful, wish all servers were like her."
ChdDSUhNMG9nS0VJQ0FnSUMyM09qcXRRRRAB,Cava Singapore,4,"Good cafe, good choice of items/menu and friendly staff. Prices very acceptable for this area as well. We had the chicken croffles and the otah bruschetta, both tasted really good. Don't know what it is, but it's just missing the x-factor for a five star review."
ChZDSUhNMG9nS0VJQ0FnSUNPM1BiRWRREAE,Cava Singapore,4,"Food is ok and environment is good. Nice outdoor place for people who wants to bring their pets over to chill.

This places serves western food. Can get pretty crowded and noisy during dinner times.

A little far from MRT, but this place is worth the distance.

Will definitely come back here for more next time!"
ChZDSUhNMG9nS0VJQ0FnSUNlLU5ycUNREAE,Cava Singapore,5,"Food is very yummy, and place is very bright and roomy. The croffle and chicken was a big hit with everyone, and I loved the chicken burger as well."
ChdDSUhNMG9nS0VJQ0FnSUNXX3NHTjFBRRAB,Cava Singapore,5,"C.C.B was my favourite dish! Head down to the cafe to find out what I mean 😉

Attracted to the amazing ambience of this cafe! I highly recommend all of you to have a sense of it too!

- Food; EXCELLENT!! ⭐️⭐️⭐️ The food display was exquisite, the food taste just as pleasant as how it looks (I took video instead of photos, cant post it)

- Chill outdoor; can bring your pet along, I saw one doggo 😍 (it’s open 24/7 according to one of the bosses)

- Cozy indoor; the furnishing of the cafe felt like I was in a HIGH END restaurant with affordable food, there are high chairs, sofas, and other different types of sitting to choose from (closes at 10-10.30pm)"
ChdDSUhNMG9nS0VJQ0FnSURPdjZMYmdnRRAB,Cava Singapore,4,"Location: Pet friendly cafe located near a vet, a small park, catsmart, petlovers, and a nearby cafe to chill with your pooches after having a walk at lower pierce reservoir, ample parking.

Cafe: Came here a few times. Cafe is very spacious for small and big groups but price wise is a bit on the high side. I find a cup of cappuccino at $7 quite exp. Got the caramelized (coffee with a whip of caramel at $8). Food is acceptable & bug portion but not so fantastic. Service is very good, staff will immediately ask a choice of cold or warm water, and provide a water for the pooch too. We'll come back for small bites and some drinks."
ChdDSUhNMG9nS0VJQ0FnSUNldWNiVnZRRRAB,Cava Singapore,4,"Interesting place to dine at a hidden corner. It has a “secret” garden that’s quite cool too with mist timing. Food is nice and ambiance is cosy, clean and spacious. 👍🏼"
ChdDSUhNMG9nS0VJQ0FnSURXbHB1SXVRRRAB,Cava Singapore,4,"The cafe is very Instagramable , it’s nice for chill out n photo n meeting up with friends , beer r very affordable price .
Owners r friendly couple
Chicken is too small portion size can be improved, maybe add more vege to make it feel more worth it , we prefer smth that is bigger portion. Coffee is a little bitter , can be improved.
The English breakfast cauliflower is not really fantastic, it will be better if u can change it to mash potatoes or sweet corn or potatoes salad . The bread is too thin n small it will be better if u guys can change to a thicker one . Taste wise is perfect . Like a 4 star restaurant. Thumbs up owner ."
ChZDSUhNMG9nS0VJQ0FnSURXNkxLS0RREAE,Cava Singapore,4,"Nice and spacious cafe in the quiet Sembawang Hills with friendly staff. Seems to be pet-friendly with many customers with dogs out front.

Had typical cafe food with some interesting twists e.g. Nacho Cheese on Wagyu Burger, Rose Matcha Latte. However feels slightly pricy, even for a cafe, (~$20), especially if you order cmmon cafe food

Would recommend to try if you're in the area, and get the more special foods on the menu (like Otah Bruschetta) instead of things like the typical American Breakfast set."
ChZDSUhNMG9nS0VJQ0FnSUMyMGRLZFR3EAE,Cava Singapore,5,Spacious restaurant with a modern deco. Attentive and prompt service. Good food.with little pleasant surprises.
ChZDSUhNMG9nS0VJQ0FnSUN1eWU2WVpBEAE,Cava Singapore,2,"Pet-friendly place. I wouldn’t say it’s fantastic or novel but I tried it because of the good reviews. The otah bruschetta was thin and laid on top of a slice white bread. It’s quite hard to cut and dry. In terms of spiciness and taste, I’ll rate it 2/5. In the end, i grab it with my hands and eat it. I don’t think it’ll order it again because it’s not worth $18 (add $2 for cheese topping). Coffee is so-so ($7 up)"
ChdDSUhNMG9nS0VJQ0FnSURPajdiT3l3RRAB,Cava Singapore,4,"Went on a Thursday evening and the space was quiet and serene! A lot of space between tables which made it a plus for an already dog friendly establishment. Service staff were attentive and responsive. Ordered three mains: Sakura ebi tagliatelle, seafood aglio olio and a small breakfast plate, found them all to be nice! Hot latte was also good! But apple crumble was very disappointing cos it was soft and mushy, hence minus one star!"
ChZDSUhNMG9nS0VJQ0FnSUN1eG9XdGJ3EAE,First Culinary Restaurant,5,"The food is really good. Good ambience for a restaurant to be situated in an educational institution. I love the flavour of the food and one of the better orh nee yam paste dessert. Will go again. So good that we left nothing behind. The crab is not their best dish though. I will omit the crab. The sauce is good, the problem is the size of the crab. Not big enough. Opt for bigger size crab should solve the problem."
ChZDSUhNMG9nS0VJQ0FnSUNlZ192dEJREAE,First Culinary Restaurant,4,"First time trying this place (or perhaps I’ve been here many years ago but can’t really recall). It’s located inside ITE at AMK and is really convenient for those who drive with its ample car park and location just off CTE.

The food is delicious and sizeable. The one dish that stood out was their Peking duck. It seemed like every other table ordered one when we were there. The fat and juicy skin was not lost when cut and well preserved.

It was very packed and full on the Saturday night when I went and I must say that you will definitely need to make reservation first. And oh, this is a family restaurant so it’ll be bound to be busy, noisy etc. Hence I’m surprised with some of the other comments about the noise - you want peace and quiet, please choose a fine dining restaurant or Angie’s where there’s a surcharge for noisy children 🤣"
ChZDSUhNMG9nS0VJQ0FnSURPdXZxVldnEAE,First Culinary Restaurant,4,"This restaurant is not the usual ones that you can find in shopping malls as it is actually located inside ITE College Central nearby nanyang polytechnic as well as Ang Mo Kio and Yio Chu Kang MRT. It is fairly accessible via buses as well because there is 1 bus stop just outside the campus.

The restaurant serves traditional kind of chinese style cuisine, the ones you will normally find at weddings, zhi char style and etc. On a weekday, they serve mainly the students and teachers at eh ite and during weekends, you can expect to see more members of the public patronising the restaurant. The interior looks very classic and it resembles alot like the traditional chine restaurant where I attended wedding as a small kid in the 90's era.

Food wise, nothing to should about. I think it's really pretty decent and average. The prices are definitely on the higher side as they are restaurant based. Some of the must try dishes includes perking duck, prawns and claypot tofu. The servers and staff are friendly and will accommodate to what you need. Top up of drinks, refilling of tea were also prompt.

Overall, it's a pretty good experience and I look forward to come back in the near future if I'm craving for perking duck. You can take a walk around the school after the meal as the campus is pretty huge and no students are there during weekends. There is also a sheng siong supermarket nearby so you can shop there before heading home."
ChdDSUhNMG9nS0VJQ0FnSUQyZzRHUzV3RRAB,First Culinary Restaurant,3,"The experience with the staff was not the most pleasant and same goes for the food . Set menus came with chilli crab that only consisted of 1 small crab and 4 mantous even for a table of 10 people . The food was average and nothing to praise , for the shellfood like abalone , it was overcooked and super rubbery according to my family members . There is indeed a need for improvement in the cooking preparations and taste ."
ChdDSUhNMG9nS0VJQ0FnSURPNE52ZXl3RRAB,First Culinary Restaurant,3,"Decent Chinese restaurant hidden within AMK ITE. Good location for a family gathering. Food wise was normal, nothing much to rave about. Prices was affordable. Service was good."
ChdDSUhNMG9nS0VJQ0FnSURXbFBUNGlnRRAB,First Culinary Restaurant,5,"Excellent service form the crew, especially the restaurant lady manager.

Highly customer focus, provides good recommendation and very attentive to customer needs.

Great Cantonese food with good promotions, on top of that you get a 155 discount!

The Ireland peking duck is stunning, juicy, plump and delicious. It is succulent, very tender and nicely de-skinned by the staff right in front of you, perfectly wrapped in the serving skin with a nice sauce.

Shark's fin was excellent with this promotional price, served piping hot, HUGE piece of whole fin. The broth is so tasty, topped with bean sprouts

Wasabi prawns is good, could be better if the wasabi flavour be more pronounced, that's purely personal as some people may not be able to take the heat

Char siew and roast pork are to die for! good layers of fat for the char siew and roast pork flavour is good with a crispy skin

Overall dishes looks good. Been there twice already and making plans for the 3rd visit.

To the crew and chef, keep it UP. It's a good restaurant that bothers to keep their image and service, under any circumstances."
ChdDSUhNMG9nS0VJQ0FnSURHMzZLenJBRRAB,First Culinary Restaurant,3,"Another ordinary Chinese restaurant but with commendable customer service. Perfect Peking duck should be sliced thinly with nearly no meat sticking on the skin. Whereas, what they serve is just the opposite☹️. The rest of the food is just fine.. 🙂 #msgreedysis #greedybuddiez"
ChZDSUhNMG9nS0VJQ0FnSUM2azdQQkNBEAE,First Culinary Restaurant,5,"Nice ambience and kind, proactive staffs. The peking duck and yam ring were delicious. We had a great meal."
ChdDSUhNMG9nS0VJQ0FnSUQ2XzliLWdnRRAB,First Culinary Restaurant,5,Tried the Ireland Peking Duck. Very good. Promotion $58. Usually price $88. Worth it. Ireland duck bigger and more juicy than the normal duck.
ChZDSUhNMG9nS0VJQ0FnSUNHcmVDT2VnEAE,First Culinary Restaurant,4,Quiet place so can avoid crowds and yet have Chinese food. Came on public holiday during lunch. There are promotion & unique dishes too.
ChZDSUhNMG9nS0VJQ0FnSURTbS1QX1BREAE,First Culinary Restaurant,3,Staff was friendly and attentive. I was the second customer in the restaurant so the food was served very fast. Alice who served my table was prompt with request a humble hard working staff. Peking duck was roasted skilfully. The skin was light and fluffy but the meat marination was not good enough some part of it we can still taste a gamy smell. Spring onion and cucumber was a little dry. No presentation the wrap was all stack up in a pile served on a side plate $40 standard I can’t complain. The prawn cake was nice and crispy. The hot and sour soup and braised shark fin soup was both very starchy can’t taste much of the soup base. Green veg was decent. The worst is their signature deep fried honey coated mushroom. Full of flour! Wonder where the mushroom go? The credit and saviour of the dinner is their O NEEE.... the yam paste dessert. Smooth... melt in your mouth. Will be back there again for Chinese New Year eve dinner hope the festive dishes will be more appealing and appetising.
ChdDSUhNMG9nS0VJQ0FnSUNleWZmbXlnRRAB,First Culinary Restaurant,1,"We booked several tables for an event and ordered the food well before hand. We were at the restaurant at 6.30pm. At 9.00pm, some of the dishes are still not served. Food too too long to arrive. Best to skip this place if you want to host a successful dinner event. Food is nice, but just not worth the time and effort."
ChZDSUhNMG9nS0VJQ0FnSUN1d1BicmF3EAE,First Culinary Restaurant,3,"Significant improvement on the food comparing to my first visit. Was thinking of holding more again but the service from the service crew greatly discourage me from going again. I do not understand why, is it because we did not order as per advise from the male captain? First Culinary, I supposed your response is highly appreciated. Hope to hear from you soon."
ChdDSUhNMG9nS0VJQ0FnSUN5NVpxa2lBRRAB,First Culinary Restaurant,2,"Food is good. Services needs to improve.
The crispy pork is a must try. Shark fins come in huge portion. The others are so so. The service needs to improve. Many aunties working. Never ask before changing the plates, after changing the plate. Even dare to wipe the fingers on our wipes."
ChdDSUhNMG9nS0VJQ0FnSURPeXBiX2xRRRAB,First Culinary Restaurant,4,"A pleasant find in Ang Mo Kio area, which had a quiet environment for group meals. Service is good and fairly fast. Chinese dishes are generally tasty. Their signature duck is good, especially the Peking duck. Enjoyed the vegetable dishes, which weren't oily nor laden with monosodium glutamate. Doesn't leave you feeling thirsty after the meal."
ChdDSUhNMG9nS0VJQ0FnSUNDb3A2d2l3RRAB,First Culinary Restaurant,4,Food here is consistently good. Service staff is commendable too.
ChZDSUhNMG9nS0VJQ0FnSUNPdDhPVkxBEAE,First Culinary Restaurant,5,"I'm surprised. Food is good. The duck, salted egg yoke prawn, yam dessert... all good. 6 x fresh steam scallop only $18.

I will return."
ChZDSUhNMG9nS0VJQ0FnSUNTa0xHOE93EAE,First Culinary Restaurant,4,Good value. Lobster and sharks fin on promo is of decent size. Taste wise not the best but better than many mid range restaurants.
