uid,restaurant name,rating,content
ChdDSUhNMG9nS0VJQ0FnSUNVc2ZMbGxBRRAB,OUE Social Kitchen,2,The kitchen that looks like a makeshift kitchen shouldn’t be used at all. There’s no proper ventilation and the setup is a mess.
ChZDSUhNMG9nS0VJQ0FnSUR3OXFIY1VBEAE,OUE Social Kitchen,5,Friendly staff paired with a sleek yet cosy environment for cooking.
ChdDSUhNMG9nS0VJQ0FnSUQwdzZmbnFRRRAB,OUE Social Kitchen,4,Interesting! A great way to bond with colleagues! Kudos Social Kitchen!
ChZDSUhNMG9nS0VJQ0FnSUMweTdtWE13EAE,OUE Social Kitchen,5,Very good staff and experience!!! Good time for team bonding
ChdDSUhNMG9nS0VJQ0FnSUQwMFpiaHZnRRAB,OUE Social Kitchen,5,nice environment and had fun time. love it
ChZDSUhNMG9nS0VJQ0FnSUNVeWIzdE1nEAE,OUE Social Kitchen,4,One day event - Kueh Appreciation Day
ChZDSUhNMG9nS0VJQ0FnSUQwdzhlNlhREAE,OUE Social Kitchen,5,it was a fun and interactactive experience.
ChdDSUhNMG9nS0VJQ0FnSUNNNWRER25RRRAB,OUE Social Kitchen,5,"Yay, fun!"
ChZDSUhNMG9nS0VJQ0FnSUNVLVlHWEh3EAE,OUE Social Kitchen,5,Nice place for cookery classes
ChZDSUhNMG9nS0VJQ0FnSUNvLUtYMU93EAE,OUE Social Kitchen,4,Good place for kitchen training
ChdDSUhNMG9nS0VJQ0FnSUQwOUs2T3pnRRAB,OUE Social Kitchen,5,"Fun, interactive and yummy!"
ChdDSUhNMG9nS0VJQ0FnSUQwdzhmbnlRRRAB,OUE Social Kitchen,5,Great fun
ChdDSUhNMG9nS0VJQ0FnSUQwMFphNTZRRRAB,OUE Social Kitchen,5,Fun and fantastic😬😬
ChZDSUhNMG9nS0VJQ0FnSUNNNVpEeFh3EAE,OUE Social Kitchen,5,Fun
ChZDSUhNMG9nS0VJQ0FnSUNzLUpELUhBEAE,OUE Social Kitchen,5,Great experience
ChdDSUhNMG9nS0VJQ0FnSUNvcTQzeW9BRRAB,OUE Social Kitchen,4,"(Translated by Google) Neat and clean, open

(Original)
整洁干净，开放"
ChdDSUhNMG9nS0VJQ0FnSUNtamRlRTRRRRAB,Yellow Pot Tanjong Pagar,3,"Their signature duck was extremely good, however the rest of the dishes were rather mediocre. The crab and fish maw soup had barely any crab meat in it; it was probably too finely shredded you couldn’t see or even taste it. We had to add lots of vinegar into the soup else it’ll be bland.

The sauce of the barramundi went well with it, ensuring there wasn’t a fishy smell or taste to it.

The decor inside is really nicely set up, with dimmed lights to make the ambience cosy and intimate. Ladies, it can get quite chilly.

For the kind of price you pay here, you can easily get better quality Chinese cuisine elsewhere. It was a nice experience nevertheless!"
ChdDSUhNMG9nS0VJQ0FnSURHdjYzSGl3RRAB,Yellow Pot Tanjong Pagar,5,"Stayed at the Duxton and ate here for dinner one night. Had two different soups (both good but their hot and sour soup was very very good), their signature roast duck (one of the best in town), a tofu dish (forgot the name but goes great with rice) and a simple vegetable (simple but cooked perfectly). We had white rice which came undercooked but we forgave them due to how good everything else was. Noisy and crowded but it was a Friday night so happy we opted for an early dinner. Our only bugbear were the crowds (good for the restaurant but a little worrisome for us in these COVID times). We would have gone back except for that. The duck is probably the best we've had in S'pore."
ChdDSUhNMG9nS0VJQ0FnSUR1N3Fla3ZBRRAB,Yellow Pot Tanjong Pagar,5,"I celebrated my wedding anniversary here and ordered lovely dishes. We ordered four dishes: Fried Lion's mane mushroom, Crispy Sichuan chicken, Iberico pork cheek and braised Sichuan tofu. My favourite was the Lion's mane mushroom. It was simply delicious. The service was very good, maybe the restaurant was mostly empty. If the restaurant is full, one may experience staff shortage. Overall, nice experience."
ChZDSUhNMG9nS0VJQ0FnSUMyamZxcU9REAE,Yellow Pot Tanjong Pagar,4,"Very nice ambience and friendly waiters.

Dinning areas are decorated with a mixture of Oriental & Western feel, very comfortable.

Best food will be the Roast Duck, very succulent. Following fried prawn 🍤 with Bonito Aioli. Crabmeat Ee-fu Noodle 🍜 is nice."
ChdDSUhNMG9nS0VJQ0FnSUNtcWE2Tl9nRRAB,Yellow Pot Tanjong Pagar,4,"We tried the festive coursed menu and ordered some items a la carte.

The festive menu had some really outstanding items, and some below average ones. The ice cream dessert with honey was out of the world.

From the a la carte menu, we really liked the pork cheek appetizer, and the roast duck. The steamed Chilean sea bass was a complete dud - wayy too garlicky and one dimensional."
ChZDSUhNMG9nS0VJQ0FnSUR1bzhxc1RBEAE,Yellow Pot Tanjong Pagar,4,"Lovely interiors though it looks dark and foreboding on the outside. Service staff were polite and attentive on a Sunday lunch. Though there about 5 tables of guests, we were informed the restaurant was packed and dishes would take a while to come. Most enjoyable dish was the signature roast duck. Iberico pork cheek and Sichuan popcorn chicken were not excessively spicy. Efu noodles were pleasant and crabmeat egg white fried rice packed a nice flavour. Portions were small overall. The only dish that was underwhelming was the red bean pancake that was doughy and not crispy."
ChZDSUhNMG9nS0VJQ0FnSUN1XzVhd0R3EAE,Yellow Pot Tanjong Pagar,4,"Chose a chinese restaurant for our National Day dinner!

Has been recommended to this restaurant by many of my friends, we reach there early to make sure we can secure a parking space.

Yellow Pot at Duxton Reserve

We were very impressed with the Decor, I would categorised it as the Oriental Black Style but immediately after we settle down, we were disturbed by a group of Chinese Boys (tourist), tons of vulgarities and loud noise diffuse throughout the restaurant. Disappointed at their behaviour at such a classy and exquisite restaurant. Almost destroyed our dinning experience.

Let’s talk about the food.

We were informed that the food will take a bit of time to prepare and our first dish came out after 30 mins. But we were not disappointed with the food quality, the appetizer was Fried Prawns with Sesame Mayo, the big and crunchy prawn with the well-balanced Mayo sauce was a perfect match. This is follow by 2 soups, Double Boiled Chicken Soup and Crabmeat and Fish Maw. My wife love the crabmeat and fishmaw as it taste similar to her favourite sour-spicy soup. The chicken soup was great too, it comes with an abalone and it sure has been cooking for hours to attain this level of flavour.

The 2 mains we ordered were the Signature Roasted Duck and Fermented Red Wine Yeast Chilean Seabass. The duck was the purpose of this trip and it does not disappoint, crunchy and thin skin pair with the soft and savoury meat, simplify delightful. My wife love the seabass, it is a very small portion and quite salty therefore I would recommend that you pair the fish with some rice.

We also ordered the Freshly Peeled Crabmeat Fried Rice, with the price, I was expecting more crab meat but nonetheless, it taste awesome. You can eat the fried rice just on its own (without any side dishes).

Our dessert, Crispy Pancake with Red Bean Fillings, to my wife surprise, this was the best dish of the day. It looks ordinary but once you put a piece into your mouth, you will stop at nothing to eat the whole plate. It was that good! A Must Try

Rating: 8.5/10

If you are hungry for awesome chinese food with an amazing decor, look no further.

#duxton #duxtonreserve #yellowpot #chinese #oriental #crab #duck #soup #abalone #redbeanpaste #seabass #seafood #prawn #fishmaw #simonlew #simonreview #foodreview #nationalday #sg #dinner"
ChZDSUhNMG9nS0VJQ0FnSUNXa3NyQUFnEAE,Yellow Pot Tanjong Pagar,4,"I liked the food and decoration, but service was not ideal. No one welcomed us after we sat and we had to wait for the menu. Although Waiters and Waitresses were walking around. Our dishes were not served together."
ChdDSUhNMG9nS0VJQ0FnSURHdjVpR2pBRRAB,Yellow Pot Tanjong Pagar,3,"came here for dinner during weekdays.

maybe due to the sectional designed of the restaurant, it’s difficult to get attention and one ordered dish was missed out too.😓

wanted to try the Signature Roast Duck but was ran out.  Mango Sago ran out too.😅

the Crab & Fish Maw soup and the Fried Sesame “Wuxi” Pork Ribs were good!😋

the dark ambience and the decor are very unique."
ChdDSUhNMG9nS0VJQ0FnSUNtNHBIaXlBRRAB,Yellow Pot Tanjong Pagar,3,"""An ode to Bond girl turned interior designer Anouska Hempel"", and therefore quite the spot to find our chimps on ladies night. We swung over to this utopia of sophistication for our fix of pre-dinner cocktails and experienced modern Chinese creations with an emphasis on sustainability.

We loved their signature roast duck as a bar snack on a previous visit, and had returned for a full portion this time. It was therefore disappointing that the duck had sold out even before dinner time. We feel that any self-respecting restaurant should never run out of their signature dish. That is, after all, what many of the customers come for.

Here's our very own ""monkey head"" rating (out of 5):
Food: 🙉🙉🙉
Hot and sour soup: 🙉
Crispy chicken skin: 🙉🙉🙉🙉🙉
Beef tenderloin: 🙉🙉🙉
14-day aged tofu: 🙉🙉🙉
Ambience: 🙉🙉🙉🙉
Drinks: 🙉🙉🙉🙉🙉
Service: 🙉🙉🙉🙉

P.S. The chicken skin was our highlight of the evening as the main courses left quite a bit to be desired. Incidentally, the hot and sour soup was neither hot nor sour. 😂"
ChdDSUhNMG9nS0VJQ0FnSUQyNGZid2xnRRAB,Yellow Pot Tanjong Pagar,5,"Chinese fusion food. Servings are good for 4 pax. Enjoyed prawn bonito aioli, wuxi pork ribs, lamb tenderloin and roast duck. Quiet ambience and private seating. Highly recommended and wiuld definitely return"
ChdDSUhNMG9nS0VJQ0FnSUQ2bG9hMHJnRRAB,Yellow Pot Tanjong Pagar,5,Really cozy n beautiful place for nice Chinese fusion food.  Gd portion for ladies to share as well as the soup too. Service is excellent too n thank you for going the extra mile to get us the cake for mini celebration.
ChdDSUhNMG9nS0VJQ0FnSURLZ0lpZmlnRRAB,Yellow Pot Tanjong Pagar,5,"Food was great. We started with the tomato, it was refreshing, mildly sweet and a little tart, a great way to whet your appetite at the start of the meal. The beef was really really good, topped with fried slices of garlic, roasted like a teppanyaki style. Overall all the dishes were good, overall a very enjoyable range of food. The desserts were not overly sweet, balanced and a great way to leave the meal without feeling too heavy. The service was really good.

The ambience was really nice, modern without being too cold. My only critique is a lack of ambient music to set the mood.

Regarding the service, I guess much of the reviews were from a long time ago, but my experience here was amazing. The staff was attentive and anticipates your needs. We went for a birthday and when we needed the cake, we only needed to look at the staff and the Caucasian staff immediately understood. And even suggested the right portion of desserts for our party. Really appreciate his attitude and level of service. Salute.

Highly recommended place."
ChZDSUhNMG9nS0VJQ0FnSURhaXNMTklREAE,Yellow Pot Tanjong Pagar,3,"My second time here. Ordered set meals. It is good at the beginning when portion is small, pretty and fine-diningish. Signature tomatoes is unique and refreshing. Portion becomes bigger towards the end. Pork and fish are good, but there is an apparent lack of creativity in the taste and presentation. It feels the same as what you will get from a good tzi char restaurant. For a restaurant with an ambience like this, I expect more. Just when my friend and I were wondering why the last few dishes came in such big portion and mediocre presentation (and no longer fine dining-ish), the waitress delivered the final nail in the coffin with the final tofu coming in two shockingly big portion for the two of us. Nothing concise or pretty about the dish. By the time the almond tea came, it’s too late to save the day."
ChdDSUhNMG9nS0VJQ0FnSUNlc19IYTdBRRAB,Yellow Pot Tanjong Pagar,3,"Decor is gorgeous if you like a lush moody feel, but the restaurant’s food and service are not worth returning for, unfortunately. We had the beef tenderloin (best dish), roasted duck (skin was good but I’ve had better duck elsewhere), truffle rice (tasted more like risotto but nice), soft shell crab entree and seasonal veg (both no big deal). We were underwhelmed and didn’t order dessert. Food took a while to arrive, perhaps because the restaurant was crowded at 6pm. Service needs more attention as it was uneven. As someone else mentioned in their review, the design of the place also makes it difficult to catch the wait staff’s attention."
ChZDSUhNMG9nS0VJQ0FnSUNHaklyR1VBEAE,Yellow Pot Tanjong Pagar,5,We ordered the set dinner for two... None of the dishes disappointed us... All were good and very rich in flavour... Overall a great meal...
ChZDSUhNMG9nS0VJQ0FnSUQ2Z3NUMUl3EAE,Yellow Pot Tanjong Pagar,5,"Had a fantastic breakfast here as part of our staycation. Everything is lovingly made in house from their croissants (SO good!) to their hollandaise and English muffins. The coffee is also excellent. Service was top notch, too, kudos to the kind and professional team! Only regret is we devoured the eggs Benedict before we could take a pic :) it comes with a hearty portion of prosciutto and spinach and was served with perfectly poached eggs."
ChdDSUhNMG9nS0VJQ0FnSUNLXzc2eDF3RRAB,Yellow Pot Tanjong Pagar,5,"A modern asian cuisine - enjoyed the food here! The roasted duck’s skin is super crispy I can’t forget how good it is! The lamb is tender and has a great flavour to it. The Seafood XO fried rice that we ordered was pretty amazing too. The atmosphere was great, pretty private, its a good place for gathering too as they have private section for bigger groups. Would highly recommend if you are into exploring new experiences."
ChdDSUhNMG9nS0VJQ0FnSUNLbl9qRnpRRRAB,Yellow Pot Tanjong Pagar,5,Wonderful modern Chinese cuisine - very private place. Beautifully decorated. Service is very good. The portions are relatively big - so it can be a good sharing set with a group of friends. I personally like their duck cuisines; very tasty.
ChdDSUhNMG9nS0VJQ0FnSURHeHItZzlBRRAB,Yellow Pot Tanjong Pagar,5,"Clad in the striking palette of black, gold and yellow by acclaimed British designer Anouska Hempel, this is one restaurant designed with Instagram in mind.

Helmed by Executive Chef Sebastian Goh who uses only healthy ingredients with no MSG. Our favourite dishes include the braised eggplant, roasted duck and the XO fried rice. Each dish is priced approximately $40, so a meal is roughly $80 per person without drinks.

Marriott Bonvoy members get dining discounts and points."
ChZDSUhNMG9nS0VJQ0FnSURLLWJTN0RnEAE,Yellow Pot Tanjong Pagar,5,"Food was very delicious. Love the ambience. Service was excellent. Shout out to their Duxton Mary, it's the bloody Mary cocktail but way elevated served with a side of really delicious salsa-ish kind of salad where you can eat it separately or chunk everything into the cocktail and drink and still yummy!!"
ChZDSUhNMG9nS0VJQ0FnSUQ2a1B1Y0JBEAE,Yellow Pot Tanjong Pagar,1,Place is nice and classy. Service is  really excellent. Only the food was very disappointing. I hope they will improve on the taste.
ChZDSUhNMG9nS0VJQ0FnSUQ2eTV6SmFREAE,Yellow Pot Tanjong Pagar,5,The service was excellent. We were hosted by Ivan who check in regularly with us to see if the food is alright. The dishes we order taste great and the ambience were nice.
ChdDSUhNMG9nS0VJQ0FnSUR5bnA2YzVnRRAB,Yellow Pot Tanjong Pagar,5,"We had a great evening here. Nice food, great ambience. The service is good, staffs are patient and attentive. I like the tender and juicy pork cheek, crispy fish skin! My friends like their spicy Sichuan chicken... thought I requested less spicy, but it still very spicy to me. Btw, it's supposed to taste spicy 😅 so beware if you can't take spicy food. Hmm... feedback, the chicken is not crispy enough. Nothing to shout about on their Crabmeat Ee-fu noodles.
Hmm...Escape to Keifeng is good."
ChZDSUhNMG9nS0VJQ0FnSUR1MUtuTGN3EAE,Yellow Pot Tanjong Pagar,5,"Kannan and his team were attentive to us the whole evening - ensuring that our needs were met and that everything was fine. The food was lovely too. Love the portion size so that we can try a greater variety of food too. However, big eaters may have to order more to fill their stomachs. We enjoyed the barramundi and sea bass as they are different from the usual. We love the kurobuta ribs too - soft, tender and falls off the bone. The children enjoyed the thin udon with tonkatsu broth so much that they were arguing for a second helping :) love the ambience and thank you for accommodating the children!

Thank you for the lovely evening!"
ChZDSUhNMG9nS0VJQ0FnSUNPZ0lUdmR3EAE,Yellow Pot Tanjong Pagar,4,"A place where lights are quite dim, but food is good."
ChdDSUhNMG9nS0VJQ0FnSURPNEttRnRBRRAB,Yellow Pot Tanjong Pagar,2,"I don't usually give review. But this restaurant for the price and service really need improvement.  Service was bad, seems like understaff and we had to wait very long before the staff has time to attend to us. Food was so so only, nothing amazing. The duck to me was not very fresh, got a strong frozen duck smell. The rest of the dishes was ok. Considering the service, and food quality, this will be our first and last visit."
ChdDSUhNMG9nS0VJQ0FnSUN1NHZEVDJ3RRAB,Yellow Pot Tanjong Pagar,5,"Went to YP for dinner last night .The food and the service was almost excellent The Duck ,the scallops ,fried rice and pancakes are fresh and tasty.
The decor and ambience really nice but unfortunately there was a table with 2 ladies and a man stole the show for the night . They were talking so loudly that I think the rest of the diners must be annoyed . They should have dine.in Broadway kopitiam! Hopefully when we come back we will have more considerate diners! No fault of the restaurant ."
ChZDSUhNMG9nS0VJQ0FnSUNLMnV1OEdnEAE,Yellow Pot Tanjong Pagar,5,"A hidden ""pot"" in Duxton. Chinese food with a little twist in a black gold theme restaurant.

Food portion is decent. Taste ok. Friendly staff too.

Thank you to Sandrine for the attentive service."
ChZDSUhNMG9nS0VJQ0FnSURPMTgzQlhBEAE,Yellow Pot Tanjong Pagar,1,"Between the first dish & white rice served, there was a 20 mins gap before the rest of the dishes came! We had expected much better from a Chinese restaurant in an award-winning establishment."
ChdDSUhNMG9nS0VJQ0FnSUNjN2ItYTB3RRAB,Yellow Pot Tanjong Pagar,2,"Had the dim sum lunch buffet today. There were many misses amongst the dishes we ordered.

Pork ribs tasted stale and dry. Very much like they were overcooked and left out for awhile. I need my pork to tear from the bone, soft, succulent and juicy. This was none of that 😣

Pomelo mango sago tasted too much of the packaged mango pudding 😣

Posh interior design and TOP-notch service by the crew today offered some redemption. Very attentive service 👍🏽 lovely place.

We made appointment for the 2nd-seating at 1.15pm. When we arrived at 1.15pm, we were told to “wait on the couch bcos the previous party has not left yet”. There was a time limit to our meal, last order 2.30pm. Not a first good impression. We made the effort to be punctual, could there be a better way to manage the previous patrons from the first seating? Something for the restaurant management to think about. The wait staff’s communication was that they were really helpless.

We also asked for a high chair during reservation but were told to wait, bcos “previous patron was hogging the high chair”. It honestly disappointed me when this mismanagement of the restaurant became a problem cascaded down to me- also a customer of the restaurant. When we left the establishment at 3.15pm, high chair was still not received."
ChdDSUhNMG9nS0VJQ0FnSURnck9Yal9BRRAB,Yellow Pot Tanjong Pagar,5,"Great ambience and food. They boast no MSG in their food, even the sauces are made from scratch. Highly recommended items include Beef Tenderloin Cubes and Stir Fried Meesua. Try their cocktails too. They have pretty unique concoctions. More reviews on my IG : @zanthrea."
ChdDSUhNMG9nS0VJQ0FnSUNvNmUtZ3ZRRRAB,Yellow Pot Tanjong Pagar,5,"Amazing Chinese food that's elevated. Great ambience, awesome service, and surprisingly good value. If you want good Chinese food but don't want to eat the same old jumbo and actually want to have good atmosphere and a modern twist, this is a great place."
ChdDSUhNMG9nS0VJQ0FnSUM0bzl6bnBBRRAB,Yellow Pot Tanjong Pagar,4,I really enjoyed this place. The food was great the staff was just so nice. When you have a combination of good food with the excellent service you have a winner. I definitely recommend this place for your next business dinner or a romantic night with you loved one
ChZDSUhNMG9nS0VJQ0FnSURnbDlheUN3EAE,Yellow Pot Tanjong Pagar,5,Great food and service. Every dish was excellent in taste and presentation. A great place to bring visitors to Singapore to try the best of modern Chinese cuisine.
ChZDSUhNMG9nS0VJQ0FnSUNlbGZhOUpREAE,Yellow Pot Tanjong Pagar,5,Staff are fantastic. Easter to assist and make sure you are happy. Great menu.
ChZDSUhNMG9nS0VJQ0FnSURXemZYSEdBEAE,Yellow Pot Tanjong Pagar,5,Absolutely stunning decor. Food was delicious 😋
ChdDSUhNMG9nS0VJQ0FnSUNVNFluODdnRRAB,Yellow Pot Tanjong Pagar,4,"Very good Chinese food but comes at a hefty price! Portions are small, like tapas servings. Service is good and server was able to recommend/advice dishes and it’s portions to ensure sufficient for our dinner party.

Crispy roast pork belly super yums! Szechuan spicy fried chicken and mee sua highly recommended! Egg plant dish too! Couldn’t think of an average dish as all of awesome!

Perfect for special occasions and suitable for business entertainment as the ambience is very stylish and luxurious.

IG @iambruisedlee"
ChdDSUhNMG9nS0VJQ0FnSURLbEptMl93RRAB,Yellow Pot Tanjong Pagar,5,"We've had a fantastic experience here twice now! We came for drinks and small bites one night, and had breakfast here on a separate occasion -- both were wonderful! Food quality was very high and service was attentive, but the absolute highlight was the quality of the cocktails! Very inspired Asian flavour combinations, one of the best bars we've been to in Singapore."
ChdDSUhNMG9nS0VJQ0FnSURHeGNQTTNnRRAB,Yellow Pot Tanjong Pagar,2,"I just had my dinner last night and the experience was very disappointing. I ordered a 6 course dinner set at 8pm and the pace in which the dishes were served was so bad, the entire experience was ruined. The first 3 dishes came at 30 to 45 mins interval and the last 3 dishes in a burst because ""the kitchen is closing"". Toward the end,  my wife had 3 dishes on the table. How is this a fine dining experience?"
ChZDSUhNMG9nS0VJQ0FnSUNnalpXcUJBEAE,Yellow Pot Tanjong Pagar,3,"The food was better than average, but wasn't particularly spectacular."
ChdDSUhNMG9nS0VJQ0FnSURPM2Z2WHZBRRAB,Yellow Pot Tanjong Pagar,5,Nice ambience with alot to offer than known. Rustic dated back to old SG shophouses. Staffs are pleasant
ChdDSUhNMG9nS0VJQ0FnSUN3NGI2aF93RRAB,Yellow Pot Tanjong Pagar,4,"Amazing Roast Duck. Heavenly proportion of crispy skin, just enough fat underneath the skin and juicy meat!

The restaurant is beautiful too!"
ChZDSUhNMG9nS0VJQ0FnSUM2OWRuU1p3EAE,Yellow Pot Tanjong Pagar,5,"Hands down to Chef Sebastian and the team, my favorite Chinese in Singapore! Love the Sichuan influence and the innovative twist. Wonderful setting as well in the beautiful Duxton Reserve hotel. Highly recommend!"
ChZDSUhNMG9nS0VJQ0FnSUNLX3YzRlZnEAE,Yellow Pot Tanjong Pagar,1,"For a place describing its specialty as clean eating, it was a massive disappointment. All three dishes we had were dark, spicy and heavy tasting. The interiors are pretentiously dark and service standards are straight out of a neighbourhood zhi char coffee shop.
Simply, don’t bother..."
ChZDSUhNMG9nS0VJQ0FnSUMwOS02QWR3EAE,Yellow Pot Tanjong Pagar,3,"Service was great.
Noise level was not. Private room partitions are those flimsy Chinese screens which are not floor to ceiling and neither are they sound proof.

Food was disappointing for the price we paid. Food lacks the ‘omph’ factor. I would describe them as flat, bland and/ or spicy. As a local, you can get way better food at this price in a good Chinese restaurant, with good sound proofing. Most of the dishes we ordered are on the recommendations list. Imagine if we ordered the non recommended ones.

The best dish was the starter, Chilled Organic Vine-ripened Tomatoes."
ChdDSUhNMG9nS0VJQ0FnSUNLcmFDZG9BRRAB,Yellow Pot Tanjong Pagar,3,"There are some dishes taste ok but in general very salty. The most disappointing part is the service. The waitress ladies look extremely confused, multiple different staff randomly dropped by asking random questions such as “any of you ordered beer?” seriously... The tea tasted really bad. Really a horrible pot of tea honestly."
ChZDSUhNMG9nS0VJQ0FnSUNlZ0wtRU9nEAE,Yellow Pot Tanjong Pagar,4,The crispy Sichuan chicken is nice! Good ambience
ChZDSUhNMG9nS0VJQ0FnSUR5OTZibFBREAE,Yellow Pot Tanjong Pagar,5,"Great service and ambience. The duck and the beef tenderloin was very nice. I thought the enoki was something different, like a spiced snack which is q nice. The mee sua is also beautiful. Not a fan of the lion mane mushroom and avocado even though it was recommended."
ChZDSUhNMG9nS0VJQ0FnSUNNejkzUU1REAE,Yellow Pot Tanjong Pagar,5,"I find the interior of this place beautiful because it is decorated in gold and black with pleasant ambiance. Best place for small group gathering of friends or family. Food is very delicious, we love the roast duck and the sweet and sour eggplant the most. The portion is generous and guaranteed that you will enjoy every bit. Excellent service by friendly staff. This place deserves a five-star rating."
